frame,subframe,left_force_Fx,left_force_Fy,left_force_Fz,right_force_Fx,right_force_Fy,right_force_Fz,left_force,right_force,combined_force
10758,9,129.943,-2.07538,-713.122,-115.732,7.30669,-766.748,724.8672135882159,775.4674584060612,1500.334671994277
10759,0,130.211,-1.91118,-714.178,-115.451,7.49627,-767.071,725.9536988086722,775.746766996752,1501.7004658054243
10759,1,130.079,-2.23177,-712.835,-115.519,7.60224,-767.79,724.6097323824273,776.468877363425,1501.0786097458522
10759,2,130.288,-2.50874,-712.733,-115.737,7.48965,-766.888,724.5478493580583,775.6083757735746,1500.156225131633
10759,3,130.094,-2.42631,-713.721,-115.528,7.46031,-767.435,725.4846667278476,776.1178095072269,1501.6024762350744
10759,4,129.844,-2.9023,-713.14,-116.101,7.52291,-767.487,724.8700209563711,776.2553262586146,1501.1253472149856
10759,5,129.801,-3.08234,-713.486,-115.931,7.41044,-768.509,725.2034698047684,777.2393418137,1502.4428116184683
10759,6,129.991,-2.97077,-713.346,-116.174,7.44368,-768.753,725.0993044207069,777.5171905861262,1502.616495006833
10759,7,129.845,-3.3831,-713.943,-116.31,7.45816,-768.489,725.6623020659196,777.2766453275087,1502.9389473934284
10759,8,129.737,-3.48588,-712.511,-115.946,7.14172,-769.744,724.234606774196,778.460213894428,1502.6948206686238
10759,9,129.722,-3.61221,-713.069,-116.363,7.06936,-769.524,724.7815147381203,778.3042529729679,1503.0857677110882
10760,0,129.469,-3.83052,-712.225,-116.417,6.87875,-769.533,723.9070005666961,778.3195186936805,1502.2265192603766
10760,1,129.347,-4.31638,-711.849,-116.844,6.89759,-769.3,723.5179861940576,778.1533184943748,1501.6713046884324
10760,2,129.396,-4.16576,-712.741,-116.63,6.97564,-769.634,724.4034866380597,778.4521246739646,1502.8556113120244
10760,3,129.537,-4.48663,-712.559,-116.684,6.7361,-770.252,724.2515396592242,779.0691075913676,1503.3206472505917
10760,4,129.376,-4.57356,-712.731,-116.65,6.61506,-770.373,724.3925352928989,779.1826105912552,1503.5751458841542
10760,5,129.268,-4.44815,-711.869,-116.635,6.47465,-770.24,723.5243430759068,779.0476891164126,1502.5720321923195
10760,6,129.317,-4.924,-711.655,-116.825,6.38112,-770.079,723.3256329551718,778.9162121553604,1502.2418451105323
10760,7,128.952,-5.16688,-711.655,-116.869,6.42877,-770.313,723.2621613066277,779.1545483494997,1502.4167096561273
10760,8,128.99,-5.32251,-711.784,-116.931,6.25386,-770.242,723.3969946500332,779.0922333651515,1502.4892280151848
10760,9,128.702,-5.2254,-710.626,-116.883,6.14648,-770.079,722.2055257924575,778.9230264579359,1501.1285522503933
10761,0,128.629,-5.38604,-711.274,-116.868,6.0692,-769.391,722.8313303557626,778.2399857972089,1501.0713161529716
10761,1,128.376,-5.42981,-710.301,-116.995,5.99039,-770.029,721.8291978118066,778.8891934276352,1500.7183912394416
10761,2,128.444,-5.36684,-709.365,-117.087,6.03757,-769.948,720.9198064504717,778.8233050727905,1499.743111523262
10761,3,128.284,-5.73054,-708.417,-117.227,5.98902,-770.412,719.9612973165235,779.3026932030715,1499.2639905195952
10761,4,127.922,-6.0077,-708.498,-117.256,6.0378,-770.403,719.9788514583537,779.298535205758,1499.2773866641116
10761,5,127.849,-5.98847,-707.897,-117.13,6.11464,-770.636,719.3743053396757,779.5105324614476,1498.8848378011235
10761,6,127.595,-5.78546,-707.48,-117.291,5.8129,-769.25,718.9171760171067,778.1622780547834,1497.0794540718903
10761,7,127.473,-5.86713,-706.495,-117.208,5.92831,-770.097,717.9268583695953,778.9879649471204,1496.9148233167157
10761,8,127.332,-6.02268,-706.675,-117.242,6.22542,-770.109,718.0802646803367,779.0072620323745,1497.0875267127112
10761,9,127.05,-6.24101,-705.711,-117.383,6.03026,-769.652,717.08344579053,778.5751947170342,1495.658640507564
10762,0,127.054,-6.28463,-704.54,-117.349,5.9716,-769.428,715.9321386068912,778.3481836501965,1494.2803222570876
10762,1,126.688,-6.2852,-703.8,-117.334,6.03423,-769.398,715.1390026302859,778.316749075653,1493.4557517059388
10762,2,126.536,-5.90718,-703.414,-117.271,5.98538,-770.187,714.7289762333359,779.0868547111704,1493.8158309445062
10762,3,126.268,-6.07129,-702.556,-117.572,6.09611,-769.583,713.8384982068873,778.5360181970594,1492.3745164039467
10762,4,126.146,-6.00327,-701.316,-117.519,5.74629,-768.609,712.5959475205377,777.5625570272556,1490.1585045477932
10762,5,125.751,-5.9106,-699.751,-117.553,6.09999,-768.556,710.9850288116902,777.5180016070369,1488.5030304187271
10762,6,125.6,-5.89686,-699.445,-117.567,6.13868,-768.324,710.65704878152,777.291098532038,1487.948147313558
10762,7,125.459,-5.58056,-697.859,-117.567,6.18796,-767.868,709.0686054338562,776.8407531547001,1485.9093585885562
10762,8,124.987,-5.7592,-696.829,-117.315,6.20163,-767.776,707.972862329228,776.7118227603188,1484.6846850895467
10762,9,124.947,-5.37678,-695.883,-117.319,6.13707,-767.644,707.0316911293074,776.5814330288774,1483.6131241581847
10763,0,124.519,-5.02161,-694.645,-117.46,6.37559,-768.534,705.7349884715877,777.4844107143551,1483.2193991859428
