frame,subframe,left_force_Fx,left_force_Fy,left_force_Fz,right_force_Fx,right_force_Fy,right_force_Fz,left_force,right_force,combined_force
2235,8,145.205,15.4094,-987.592,-165.715,-10.8485,-1057.96,998.3285531814464,1070.9148018293754,2069.2433550108217
2235,9,144.99,15.4872,-987.297,-165.935,-11.77,-1057.63,998.0066731604754,1070.6326045964602,2068.6392777569354
2236,0,145.14,15.5463,-987.637,-165.844,-12.4707,-1056.98,998.3657400034768,1069.9843321724343,2068.350072175911
2236,1,145.153,15.2556,-988.226,-165.484,-13.26,-1056.39,998.945821261774,1069.355232818356,2068.3010540801297
2236,2,145.361,15.3564,-987.607,-165.785,-14.3349,-1056.98,998.365276735404,1069.9985401779809,2068.3638169133847
2236,3,145.068,15.8625,-987.67,-165.87,-15.1182,-1056.3,998.3928948215978,1069.3507875675034,2067.743682389101
2236,4,145.139,15.6491,-988.847,-166.077,-16.1058,-1054.89,999.5642115746291,1068.0046249069526,2067.5688364815815
2236,5,145.062,15.8124,-987.674,-165.688,-16.5862,-1054.56,998.3951853418364,1067.6255940049582,2066.0207793467944
2236,6,144.977,16.1044,-989.095,-165.313,-17.4073,-1054.03,999.7932792599479,1067.0570008028108,2066.8502800627584
2236,7,144.766,16.0229,-989.552,-165.215,-17.5149,-1052.45,1000.2135215964689,1065.4828813486447,2065.6964029451137
2236,8,144.993,15.8773,-989.367,-164.694,-18.3462,-1051.63,1000.0610578326155,1064.6061964832068,2064.667254315822
2236,9,145.064,15.8777,-988.746,-164.681,-18.6698,-1050.8,999.4570115664255,1063.7899384714258,2063.246950037851
2237,0,144.987,15.8972,-988.793,-164.361,-19.3552,-1049.53,999.4926452885184,1062.4981802281075,2061.9908255166256
2237,1,144.928,16.2743,-989.716,-163.849,-19.7249,-1048.71,1000.4032880196315,1061.6158582938606,2062.019146313492
2237,2,145.226,16.4495,-989.585,-164.04,-19.733,-1047.55,1000.319773548064,1060.499653648694,2060.8194271967577
2237,3,145.223,16.9371,-990.118,-163.276,-19.9675,-1045.96,1000.8547542023318,1058.8154111233223,2059.670165325654
2237,4,145.145,16.3683,-991.482,-162.813,-20.279,-1044.98,1002.1833906994717,1057.7818826251469,2059.9652733246185
2237,5,145.056,16.8097,-990.885,-162.441,-20.6525,-1043.79,1001.5871866068825,1056.5562778845479,2058.14346449143
2237,6,144.789,16.7237,-991.344,-162.412,-20.7415,-1041.47,1002.0012290405087,1054.2616508562996,2056.2628798968085
2237,7,145.383,16.5356,-991.205,-161.748,-21.122,-1041.55,1001.9466027595283,1054.2461557378333,2056.192758497362
2237,8,145.373,17.2022,-991.579,-161.872,-21.3554,-1039.78,1002.3263630449115,1052.5212804942046,2054.8476435391162
2237,9,145.165,17.2022,-992.794,-161.25,-21.6674,-1038.16,1003.498240828473,1050.8316822035583,2054.3299230320313
2238,0,145.459,17.1922,-992.365,-160.652,-22.0668,-1036.57,1003.1162373557912,1049.1774748183645,2052.2937121741556
2238,1,145.407,16.9995,-993.154,-160.545,-22.7395,-1035.74,1003.8859727903613,1048.3554404328954,2052.2414132232566
2238,2,145.843,17.5995,-993.473,-159.797,-22.8348,-1034.28,1004.2751240463192,1046.8006628293851,2051.0757868757046
2238,3,145.623,17.7326,-993.705,-159.703,-23.3636,-1032.92,1004.4750520828081,1045.454270838261,2049.929322921069
2238,4,145.709,17.4337,-995.254,-159.237,-23.6174,-1030.12,1006.0146972548115,1042.6223756239647,2048.637072878776
2238,5,145.94,17.386,-995.269,-158.775,-24.3715,-1030.04,1006.0621943781607,1042.4902264468717,2048.5524208250326
2238,6,146.077,17.8974,-995.587,-158.393,-24.5936,-1028.11,1006.405624698491,1040.5303261846625,2046.9359508831535
2238,7,145.865,17.742,-995.751,-158.147,-24.622,-1026.32,1006.5343664227267,1038.7249197419883,2045.259286164715
2238,8,146.108,17.5978,-995.962,-157.609,-25.3826,-1024.37,1006.7758120221403,1036.7346671949192,2043.5104792170596
2238,9,146.475,17.6949,-997.083,-157.222,-25.769,-1022.26,1007.9397521677622,1034.6005539554867,2042.540306123249
2239,0,146.42,18.1245,-997.859,-156.807,-26.14,-1020.19,1008.7070425952473,1032.5015113543418,2041.2085539495893
2239,1,146.81,17.8285,-997.897,-155.814,-26.1437,-1018.83,1008.7960418842107,1031.0073057673694,2039.8033476515802
2239,2,147.172,17.8544,-998.748,-155.196,-26.3155,-1016.11,1009.6910144630189,1028.2304391799778,2037.9214536429968
2239,3,146.963,18.3508,-1000.32,-154.636,-26.9268,-1014.2,1011.2244941800215,1026.274322515301,2037.4988166953226
2239,4,147.265,17.9289,-1000.6,-153.713,-27.2918,-1012.99,1011.5378320558308,1024.94939817351,2036.4872302293406
2239,5,147.332,18.3693,-1000.23,-153.017,-27.1292,-1010.12,1011.1894987125262,1022.0042124089509,2033.193711121477
2239,6,147.213,18.2815,-1002.16,-152.393,-26.9033,-1008.35,1013.0797333928115,1020.1554472235542,2033.2351806163656
2239,7,147.796,18.0035,-1003.56,-151.7,-26.8952,-1006.69,1014.5444579850849,1018.4110161830733,2032.9554741681582
2239,8,147.58,18.3697,-1003.81,-151.134,-26.7469,-1004.27,1014.766878833799,1015.9306647186165,2030.6975435524155
2239,9,147.759,18.293,-1005.68,-150.075,-26.816,-1002.05,1016.6413420326757,1013.5806854814273,2030.222027514103
2240,0,148.361,18.2044,-1005.88,-149.677,-26.7298,-1000.99,1016.925248432922,1012.4715633720485,2029.3968118049706
2240,1,148.505,17.912,-1006.86,-149.053,-26.4991,-997.784,1017.9104255134633,1009.203601740407,2027.1140272538703
2240,2,148.454,18.0002,-1007.98,-148.345,-26.4326,-995.541,1019.0124031217873,1006.8797366362878,2025.8921397580752
2240,3,148.889,18.2941,-1008.68,-147.403,-26.6437,-993.923,1019.7734801492976,1005.1469848174893,2024.9204649667868
2240,4,148.696,18.2085,-1010.45,-146.27,-26.4251,-992.229,1021.4946169159434,1003.3003474787648,2024.7949643947081
2240,5,149.301,17.99,-1011.54,-145.862,-26.5803,-988.897,1022.6571274386151,999.9497547382518,2022.606882176867
2240,6,149.538,18.0649,-1011.91,-145.018,-26.7962,-987.251,1023.0590413832479,998.2047854320474,2021.2638268152953
2240,7,149.836,18.0569,-1013.11,-144.396,-26.6695,-985.021,1024.2893881289651,995.9055364276522,2020.1949245566175
2240,8,149.866,17.9022,-1015.43,-143.756,-27.2681,-983.64,1026.5857935997556,994.4631649355395,2021.048958535295
2240,9,150.467,17.7648,-1015.42,-142.691,-27.3557,-980.281,1026.6614254991955,990.9893514889501,2017.6507769881455
2241,0,150.645,17.9995,-1018.35,-142.125,-27.748,-978.033,1029.5895398289797,988.6951078153467,2018.2846476443265
2241,1,151.244,18.2207,-1018.1,-141.041,-28.2654,-976.231,1029.4339956716458,986.771737474863,2016.205733146509
2241,2,151.332,18.2393,-1019.39,-140.059,-28.2293,-973.943,1030.7230561059987,984.3669966574915,2015.0900527634903
2241,3,151.64,18.6171,-1020.39,-139.72,-29.2226,-971.226,1031.7640418779915,981.6596058852376,2013.4236477632292
2241,4,151.889,18.7659,-1021.94,-138.714,-29.8381,-969.418,1033.3362429160268,979.7464696193654,2013.0827125353921
2241,5,152.436,18.7696,-1021.89,-137.797,-30.2949,-966.993,1033.3674100145408,977.2314240874625,2010.5988341020034
2241,6,152.963,18.8621,-1024.08,-137.219,-30.6137,-964.692,1035.6125262787284,974.8830224456112,2010.4955487243396
2241,7,153.138,19.2522,-1024.63,-135.833,-31.1559,-961.634,1036.1894282170806,971.6795994307023,2007.8690276477828
2241,8,153.651,19.6296,-1026.42,-134.764,-31.7086,-959.073,1038.04237264052,969.013823605711,2007.056196246231
2241,9,153.525,19.7745,-1028.13,-134.124,-32.4522,-957.257,1039.7173911093582,967.1521890115536,2006.869580120912
2242,0,154.01,19.7293,-1028.18,-133.04,-32.4725,-954.684,1039.837697806004,964.4561393408463,2004.2938371468504
2242,1,154.811,20.3374,-1029.34,-132.036,-33.0137,-952.538,1041.1152151225915,962.2120614124987,2003.3272765350903
2242,2,154.456,20.6515,-1030.92,-131.172,-33.5439,-949.38,1042.6308967166904,958.9857513077084,2001.6166480243987
2242,3,154.851,21.0377,-1031.64,-130.087,-33.7657,-944.525,1043.409079231291,954.0389015603556,1997.4479807916464
2242,4,155.326,21.3521,-1033.51,-129.081,-33.7881,-943.625,1045.3348738803322,953.0118996568773,1998.3467735372096
2242,5,155.921,21.7263,-1033.79,-128.143,-34.3772,-940.564,1045.707968054509,949.8752857216783,1995.5832537761871
2242,6,155.921,21.819,-1036.47,-127.064,-34.2552,-937.938,1048.3594268675224,947.1253194097601,1995.4847462772825
2242,7,155.947,22.2116,-1037.27,-126.191,-34.9397,-934.548,1049.1624635315352,943.6762768137652,1992.8387403453003
2242,8,156.453,22.6637,-1037.82,-124.88,-35.3017,-931.448,1049.791187287591,940.4448953165145,1990.2360826041054
2242,9,156.159,22.8263,-1039.58,-123.811,-35.0797,-927.877,1051.4909650837185,936.7579603088996,1988.248925392618
2243,0,156.277,23.1267,-1040.92,-123.155,-35.1527,-924.22,1052.8398697721748,933.0516999300146,1985.8915697021894
2243,1,157.166,23.2158,-1042.93,-121.716,-35.149,-922.191,1054.961188776933,930.8525540266837,1985.8137428036168
2243,2,157.085,23.5233,-1042.7,-121.161,-35.0914,-918.17,1054.7285588566806,926.7942291441827,1981.5227880008633
2243,3,156.976,23.749,-1044.62,-120.284,-35.5396,-914.895,1056.6155516444946,923.452307836826,1980.0678594813207
2243,4,157.78,23.8664,-1045.76,-118.902,-35.6357,-910.882,1057.864883172213,919.300607332819,1977.165490505032
2243,5,157.479,24.7692,-1046.88,-117.895,-36.1682,-907.81,1058.9480077461972,916.1475677074299,1975.0955754536271
2243,6,157.415,25.0557,-1047.52,-116.956,-36.4889,-904.899,1059.5779446211072,913.1551598497432,1972.7331044708503
