frame,subframe,left_force_Fx,left_force_Fy,left_force_Fz,right_force_Fx,right_force_Fy,right_force_Fz,left_force,right_force,combined_force
655,7,160.283,-0.364155,-771.574,-168.655,18.868,-850.563,788.0464517868626,867.328039105159,1655.3744908920216
655,8,160.206,-0.520721,-770.43,-168.508,18.5659,-851.177,786.910807198859,867.8951111947861,1654.805918393645
655,9,160.593,-0.907808,-769.29,-168.57,18.5508,-850.832,785.8740610710885,867.5684810461016,1653.44254211719
656,0,160.518,-1.14147,-767.663,-168.191,18.0856,-849.892,784.2664170081242,866.5631616174093,1650.8295786255335
656,1,160.439,-1.68509,-767.33,-168.107,17.7095,-849.815,783.9252777843741,866.4635734202852,1650.3888512046592
656,2,160.983,-2.30583,-766.678,-167.798,17.7011,-847.62,783.4002800771704,864.2506361844404,1647.6509162616107
656,3,160.907,-2.30943,-762.789,-167.568,17.4735,-847.626,779.579023984692,864.2072631621711,1643.786287146863
656,4,161.372,-2.77512,-763.576,-167.415,17.4594,-847.7,780.4466230633677,864.2499076501889,1644.6965307135565
656,5,160.987,-3.39545,-761.96,-167.323,17.0046,-845.361,778.7884082661366,861.9288619550688,1640.7172702212054
656,6,161.76,-3.78493,-758.711,-166.792,16.927,-845.656,775.7725213076994,862.1137772527475,1637.886298560447
656,7,161.222,-4.56056,-758.852,-166.642,16.8509,-845.143,775.8026101370848,861.580059799326,1637.3826699364108
656,8,161.529,-4.64179,-756.747,-166.624,16.8266,-843.852,773.8082359760745,860.3097638336786,1634.1179998097532
656,9,161.685,-5.49359,-755.6,-166.093,16.1518,-842.742,772.7247755547172,859.1052577282018,1631.830033282919
657,0,162.384,-6.11637,-752.517,-165.925,16.2299,-842.419,769.8622011288624,858.7574086085139,1628.6196097373763
657,1,161.767,-6.96911,-752.824,-165.394,16.3013,-842.076,770.0396780421072,858.3198106729741,1628.3594887150812
657,2,161.919,-7.59348,-750.397,-165.249,16.2093,-841.289,767.7050743016556,857.5180201771213,1625.223094478777
657,3,162.23,-8.06009,-748.763,-165.387,15.6896,-841.083,766.1785484596969,857.3328619656195,1623.5114104253164
