frame,subframe,left_force_Fx,left_force_Fy,left_force_Fz,right_force_Fx,right_force_Fy,right_force_Fz,left_force,right_force,combined_force
2040,3,82.7608,-6.98116,-696.047,-86.0229,16.3529,-688.661,700.9846737415774,694.2055384277915,1395.1902121693688
2040,4,82.6054,-6.95275,-696.15,-86.0493,16.4775,-688.785,701.0683385674484,694.3347652694196,1395.403103836868
2040,5,82.532,-6.83912,-696.075,-86.3223,16.4489,-689.248,700.9841012543541,694.8272528423881,1395.8113540967422
2040,6,82.7884,-6.94327,-696.314,-85.9114,16.3072,-689.14,701.2526754094082,694.6658427055414,1395.9185181149496
2040,7,82.7611,-7.1215,-696.179,-86.0669,16.2593,-689.547,701.1171909719943,695.087722033054,1396.2049130050482
2040,8,82.6329,-7.07188,-696.122,-86.2226,16.3226,-688.716,701.0449675542535,694.2841584520851,1395.3291260063386
2040,9,82.6737,-7.1497,-695.885,-86.2743,16.2337,-689.541,700.8152339288723,695.1068828152834,1395.9221167441556
2041,0,82.8815,-7.24085,-696.047,-86.0339,15.9139,-689.055,701.0015685859572,694.5875590502754,1395.5891276362327
2041,1,82.9592,-7.34073,-696.15,-86.3333,16.1969,-688.599,701.1140689513888,694.1789114194553,1395.2929803708441
2041,2,82.9674,-7.24152,-695.958,-86.2109,16.2187,-688.553,700.9233673082032,694.1185772744452,1395.0419445826483
2041,3,82.7524,-7.411,-695.95,-86.1075,15.8071,-689.224,700.8917784699433,694.7618931278976,1395.653671597841
2041,4,82.9312,-7.58767,-696.839,-86.7367,15.977,-688.236,701.7975125279862,693.8640438528934,1395.6615563808796
2041,5,82.8385,-7.53795,-695.309,-86.6182,16.0631,-688.592,700.2668371795515,694.2043490333735,1394.4711862129252
2041,6,82.7654,-7.6293,-695.301,-86.174,15.5925,-688.863,700.2512393824449,694.4071695347407,1394.6584089171856
2041,7,83.0088,-7.74365,-696.477,-86.4255,15.525,-688.275,701.4489550364748,693.8536360791445,1395.3025911156192
2041,8,82.9309,-7.65186,-696.315,-86.4403,15.7182,-688.228,701.2778795607842,693.8132077579165,1395.0910873187008
2041,9,82.8805,-7.55219,-696.267,-86.5178,15.5102,-689.055,701.2231799812712,694.6385312130906,1395.8617111943618
2042,0,82.9313,-7.70775,-696.523,-86.6106,15.6703,-688.476,701.4850671673294,694.0793592309528,1395.5644263982822
2042,1,82.8665,-7.83521,-695.767,-86.6918,15.5587,-687.596,700.728168141537,693.2141087347617,1393.9422768762988
2042,2,82.9079,-7.82248,-695.567,-86.5621,15.5927,-687.234,700.5343407462337,692.8395919732792,1393.373932719513
2042,3,83.0328,-7.74485,-696.333,-86.7843,15.4958,-687.489,701.3088303068503,693.1181426460644,1394.4269729529146
2042,4,82.6967,-7.70801,-695.614,-86.6438,15.5779,-687.952,700.554776305929,693.5616579301728,1394.1164342361017
2042,5,82.6461,-7.90513,-695.873,-86.6694,15.3735,-687.689,700.8081770745308,693.2994231352064,1394.1076002097373
2042,6,82.7517,-8.21076,-695.489,-87.0024,15.3099,-687.627,700.4428667305191,693.2782282552727,1393.7210949857918
2042,7,82.904,-8.17441,-696.629,-86.8728,15.3254,-687.211,701.5923729886522,692.8497021620201,1394.4420751506723
2042,8,82.6829,-8.23376,-695.72,-87.1248,15.33,-686.554,700.664381252642,692.229827868635,1392.894209121277
2042,9,82.4991,-7.98258,-695.479,-87.1103,15.0765,-686.37,700.400501517001,692.0399425743719,1392.440444091373
2043,0,82.2704,-8.27486,-694.053,-87.0327,15.0768,-685.735,698.9609852010193,691.4003839979625,1390.3613691989817
2043,1,82.426,-8.16201,-695.441,-87.0435,15.0762,-686.577,700.3562296176426,692.2368378146962,1392.5930674323388
2043,2,82.5406,-8.25234,-694.924,-87.3432,15.0775,-687.181,699.8574265804683,692.8736481881023,1392.7310747685706
2043,3,82.4487,-8.35342,-694.445,-87.2509,15.033,-686.424,699.3721654329593,692.1102646369363,1391.4824300698956
2043,4,82.294,-8.23996,-694.683,-87.1247,14.8725,-686.431,699.5889292047164,692.0978416144209,1391.686770819137
2043,5,82.1778,-8.35788,-694.378,-87.1541,15.0133,-685.782,699.273803209397,691.460908401697,1390.734711611094
2043,6,82.1878,-8.60005,-693.685,-87.295,15.033,-685.287,698.5897755863898,690.9881912760884,1389.5779668624782
2043,7,81.9585,-8.53706,-694.108,-87.3286,14.8283,-685.542,698.9821119168168,691.2409106981805,1390.2230226149973
2043,8,82.1287,-8.59141,-693.517,-87.2173,14.7652,-686.129,698.4158968540723,691.8076851201712,1390.2235819742436
2043,9,82.3067,-8.79359,-693.218,-87.3094,14.8381,-686.237,698.1424751538743,691.9279736424666,1390.0704487963408
2044,0,82.2294,-8.57864,-692.971,-87.436,15.1384,-685.458,697.8854305182259,691.1779040265682,1389.063334544794
2044,1,82.1507,-8.71572,-692.345,-87.4356,15.0759,-685.086,697.2562658812099,690.8075667681775,1388.0638326493872
2044,2,82.0582,-8.54197,-691.972,-87.4213,15.0461,-685.558,696.8728450892035,691.2732022745421,1388.1460473637455
2044,3,81.9439,-8.91301,-692.108,-87.402,14.9185,-684.678,696.999087631017,690.3952744118764,1387.3943620428934
2044,4,81.9536,-8.80815,-691.963,-87.5769,14.9631,-684.16,696.8549127532807,689.9047132577223,1386.759626011003
2044,5,81.7374,-8.65721,-691.178,-87.4695,15.1683,-683.604,696.0481143769762,689.3441952835609,1385.3923096605372
2044,6,81.8893,-8.84883,-690.613,-87.2803,15.2018,-683.411,695.5073507992989,689.1295527056795,1384.6369035049784
2044,7,81.6828,-8.83545,-690.394,-87.3247,15.0891,-683.086,695.265431492565,688.810400302507,1384.075831795072
2044,8,81.6595,-8.73036,-690.021,-87.396,15.2261,-682.669,694.8909796270057,688.4089326107048,1383.2999122377105
2044,9,81.8111,-8.57962,-690.181,-86.9655,15.5262,-681.828,695.065808915641,687.5270777654433,1382.5928866810843
2045,0,81.6045,-8.79828,-690.057,-87.2658,15.4038,-681.071,694.9211231501087,686.8116946769908,1381.7328178270996
2045,1,81.5121,-8.87193,-688.993,-87.2175,15.1806,-681.172,693.8546588712474,686.9007472019593,1380.7554060732068
2045,2,81.4391,-8.60193,-689.578,-87.2803,15.3525,-681.101,694.4236014800583,686.8421377764616,1381.26573925652
2045,3,81.6691,-8.60685,-689.033,-87.2216,15.5567,-681.396,693.909500475914,687.1318121273748,1381.0413126032888
2045,4,81.5676,-8.91415,-688.246,-86.999,15.5895,-681.495,693.1199693819119,687.2025127546101,1380.322482136522
2045,5,81.6552,-8.86357,-687.825,-87.0959,15.4477,-681.149,692.711603183594,686.8684644334022,1379.580067616996
2045,6,81.4627,-8.87292,-688.304,-86.9848,15.429,-680.26,693.1646966029188,685.9723588250769,1379.1370554279956
2045,7,81.517,-8.64423,-687.806,-86.9745,15.5892,-680.146,692.6736877038805,685.8616246174515,1378.5353123213322
2045,8,81.7325,-8.81277,-686.96,-86.6739,15.5955,-679.094,691.8611913319918,684.7804359044292,1376.6416272364208
2045,9,81.5258,-9.00587,-687.804,-86.7518,16.1049,-679.278,692.6773449277065,684.9845574107858,1377.6619023384924
2046,0,81.4208,-8.97918,-686.703,-86.7851,15.8067,-679.883,691.571386449087,685.5817960213792,1377.1531824704662
2046,1,81.2413,-8.87795,-686.394,-86.7177,15.6316,-678.849,691.2421356210083,684.5438417025239,1375.7859773235323
2046,2,81.2639,-9.03314,-685.705,-86.9555,15.7385,-678.227,690.5626445779337,683.9596646670767,1374.5223092450105
2046,3,81.1538,-9.12084,-686.012,-86.8341,15.8555,-679.822,690.8556963076627,685.5286350598784,1376.384331367541
2046,4,81.5122,-8.92805,-685.081,-86.6403,15.5689,-678.709,689.9709598139929,684.3937747468923,1374.3647345608852
2046,5,81.4113,-8.91537,-685.608,-86.8782,15.7245,-678.384,690.4821599823755,684.1052060841885,1374.5873660665638
2046,6,81.5666,-8.85107,-684.881,-86.8446,15.7916,-678.273,689.7778162834064,683.9924134876936,1373.7702297711
2046,7,81.6003,-8.85081,-684.441,-86.9852,15.5388,-678.93,689.3449269260971,684.655989694445,1374.000916620542
2046,8,81.1902,-8.72846,-683.463,-87.063,15.4943,-678.686,688.3238387263742,684.4229145035181,1372.7467532298924
2046,9,81.3559,-8.23315,-682.715,-87.1258,15.3638,-677.787,687.5946032719661,683.5365160290122,1371.1311193009783
2047,0,81.2271,-8.52278,-682.897,-87.1406,15.6313,-678.352,687.7636164863176,684.1047124615134,1371.8683289478308
2047,1,81.1731,-8.15516,-682.495,-87.1446,15.6944,-677.835,687.353623561581,683.5940189363274,1370.9476424979084
2047,2,80.9701,-8.51282,-682.353,-86.9363,15.7517,-677.523,687.1930164134109,683.2594323092657,1370.4524487226765
2047,3,81.1994,-8.38491,-681.767,-87.0819,15.9601,-678.443,686.6366517781207,684.1950645456454,1370.8317163237662
2047,4,81.0712,-8.35745,-681.995,-86.9218,15.8446,-678.168,686.8475569330815,683.8993251118179,1370.7468820448994
2047,5,81.1255,-8.24309,-681.302,-87.0481,16.1455,-677.045,686.1644922953957,682.8088904729199,1368.9733827683156
