frame,subframe,left_force_Fx,left_force_Fy,left_force_Fz,right_force_Fx,right_force_Fy,right_force_Fz,left_force,right_force,combined_force
951,9,153.282,0.968186,-761.423,-149.793,0.148556,-666.431,776.6989724707576,683.0580082825214,1459.756980753279
952,0,153.614,0.82298,-761.862,-150.005,0.299987,-665.272,777.1947280676062,681.9739173906875,1459.1686454582937
952,1,153.643,1.02767,-761.899,-149.713,0.156352,-664.45,777.2369740018992,681.1077809825314,1458.3447549844304
952,2,153.354,0.829418,-761.144,-149.402,0.450138,-664.108,776.4395185629198,680.7059540596211,1457.145472622541
952,3,153.187,0.883866,-761.689,-149.766,0.610924,-663.471,776.9409056737236,680.1646828710924,1457.1055885448159
952,4,152.814,0.96173,-762.19,-149.48,0.541143,-662.198,777.3587586311695,678.8598930852717,1456.2186517164412
952,5,152.714,1.03962,-762.075,-149.319,0.537825,-660.743,777.2264484889487,677.4051705336553,1454.631619022604
952,6,152.635,0.901563,-761.01,-149.389,0.763322,-660.379,776.1665260373209,677.0657867759053,1453.2323128132261
952,7,152.557,0.890018,-761.378,-149.017,0.69586,-659.116,776.5120020096537,675.7517680081493,1452.263770017803
952,8,152.335,1.17768,-760.961,-148.854,0.767337,-658.756,776.059909205586,675.3647678536921,1451.424677059278
952,9,152.246,0.841044,-760.32,-148.773,0.920783,-658.277,775.4134731038725,674.8798871646221,1450.2933602684948
953,0,152.241,0.812127,-760.726,-148.77,1.07553,-656.54,775.8105623844419,673.1852948964207,1448.9958572808628
953,1,151.951,1.02767,-759.71,-148.996,1.38087,-654.756,774.757669601682,671.4961908707725,1446.2538604724546
953,2,152.145,0.973652,-759.322,-148.629,1.09129,-654.222,774.4152301622283,670.8935801145097,1445.308810276738
953,3,151.585,0.751652,-760.202,-148.765,0.704945,-652.954,775.1681482167138,669.6868285164737,1444.8549767331874
953,4,151.25,0.733138,-757.866,-148.321,0.689851,-651.813,772.8117325373154,668.4757152690007,1441.287447806316
953,5,151.155,0.733781,-757.971,-148.229,0.615008,-652.24,772.8961180524559,668.8716112049009,1441.7677292573567
953,6,150.933,0.590417,-757.546,-148.227,0.461561,-650.54,772.4357974597202,667.2134202543865,1439.6492177141067
953,7,150.843,0.578484,-757.359,-148.302,0.380065,-649.38,772.2348089627521,666.0991007751055,1438.3339097378575
953,8,150.404,0.290163,-757.346,-148.005,0.152822,-648.557,772.136264610442,665.230550733025,1437.366815343467
953,9,150.442,0.411032,-755.688,-147.844,-0.00780188,-647.746,770.5175647934997,664.4040404098016,1434.9216052033012
954,0,149.942,0.278904,-756.157,-147.689,-0.0135374,-646.155,770.8800748498052,662.8184705703826,1433.6985454201877
954,1,149.902,0.194856,-755.756,-147.533,-0.0135374,-646.252,770.4789284002909,662.8782948447332,1433.3572232450242
954,2,149.758,0.404823,-755.417,-147.828,-0.162593,-645.632,770.1184755183201,662.3396586680308,1432.458134186351
954,3,149.314,0.0627098,-755.697,-147.016,-0.694819,-645.608,770.3068416790279,662.1358445919105,1432.4426862709383
954,4,149.062,0.105673,-756.02,-146.91,-0.789522,-644.046,770.5749356232545,660.5894500830213,1431.1643857062759
954,5,149.406,-0.104293,-753.785,-146.682,-1.01773,-643.519,768.4490809012851,660.0252633493303,1428.4743442506156
954,6,149.147,-0.265509,-754.356,-146.674,-1.17685,-642.25,768.9589539370935,658.7865433901352,1427.7454973272288
954,7,148.978,-0.852457,-753.513,-146.524,-1.10728,-642.204,768.0996109463517,658.708195076544,1426.8078060228959
954,8,148.245,-0.684051,-752.537,-146.294,-1.6304,-640.955,766.9999897782076,657.4404190990695,1424.4404088772772
954,9,148.547,-0.882744,-752.916,-146.061,-1.50137,-640.438,767.4304486414189,656.8842376529344,1424.3146862943534
955,0,148.505,-1.69092,-752.501,-146.202,-1.34514,-639.795,767.0165247479655,656.2884093374037,1423.304934085369
955,1,148.137,-1.61175,-751.712,-145.909,-1.64053,-639.303,766.1710640914746,655.7441981662369,1421.9152622577114
955,2,148.397,-1.52771,-750.142,-145.673,-2.1774,-638.659,764.6809947101106,655.065403055878,1419.7463977659886
955,3,147.988,-2.16904,-749.869,-145.739,-2.12372,-638.011,764.3354434013391,654.4481663421775,1418.7836097435165
955,4,148.169,-2.15035,-749.709,-145.069,-2.12039,-637.206,764.2134919295277,653.5143435692534,1417.7278354987811
955,5,147.825,-2.35991,-748.191,-145.342,-2.57199,-636.552,762.6582277017721,652.9390176735957,1415.597245375368
955,6,147.94,-2.30614,-747.617,-144.98,-2.66299,-637.464,762.1172748145127,653.7481496813128,1415.8654244958257
955,7,148.025,-2.44329,-748.181,-144.891,-2.44208,-636.096,762.6874714140938,652.3936594202356,1415.0811308343295
955,8,147.67,-2.81468,-747.479,-144.364,-2.43247,-635.417,761.9312349316718,651.6146447827127,1413.5458797143847
955,9,147.353,-2.77197,-745.458,-144.344,-2.58399,-633.83,759.8869785637078,650.0633324840896,1409.9503110477974
956,0,147.185,-3.1971,-744.696,-143.895,-2.66506,-633.771,759.1085417049462,649.9065732940417,1409.0151149989879
