frame,subframe,left_force_Fx,left_force_Fy,left_force_Fz,right_force_Fx,right_force_Fy,right_force_Fz,left_force,right_force,combined_force
1680,9,104.893,-11.9849,-1021.54,-98.4027,15.9033,-842.875,1026.9810859392737,848.7486506281939,1875.7297365674676
1681,0,104.804,-11.6924,-1021.49,-98.443,15.9527,-841.267,1026.9188919937933,847.1574105060347,1874.076302499828
1681,1,104.655,-11.4843,-1022.14,-98.3589,16.1836,-839.887,1027.5479248052081,845.7816236400328,1873.329548445241
1681,2,104.696,-10.9775,-1022.2,-98.1661,16.2992,-838.428,1027.606246537189,844.312595129227,1871.918841666416
1681,3,104.611,-10.4338,-1022.22,-98.0107,16.2155,-836.547,1027.611820632402,842.4250251290853,1870.0368457614873
1681,4,104.459,-9.93035,-1023.14,-97.9359,16.2263,-835.036,1028.506564943619,840.9160806028743,1869.4226455464932
1681,5,104.463,-9.34228,-1023.67,-97.8552,16.217,-833.973,1029.028700019877,839.8509367649951,1868.8796367848722
1681,6,104.419,-8.80555,-1023.34,-97.6594,16.1448,-833.603,1028.6912174563379,839.4593346817937,1868.1505521381316
1681,7,104.14,-8.49889,-1023.19,-97.4668,16.2238,-832.489,1028.5111311168355,838.332227645866,1866.8433587627014
1681,8,103.75,-8.26596,-1023.78,-97.473,16.1397,-830.822,1029.0567899755201,836.675965550039,1865.7327555255592
1681,9,103.85,-7.82908,-1024.16,-97.3457,15.947,-829.254,1029.4415100401025,835.1004063185995,1864.541916358702
1682,0,104.07,-7.24812,-1023.66,-97.1591,15.9536,-827.236,1028.9620477663568,833.0749112545462,1862.036959020903
1682,1,103.992,-6.98924,-1023.1,-96.8768,16.0282,-826.042,1028.3952525852003,831.8578023541523,1860.2530549393528
1682,2,103.954,-6.66351,-1022.43,-96.6962,16.0693,-825.058,1027.7226967336667,830.8604460804052,1858.5831428140718
1682,3,103.791,-6.16372,-1021.8,-96.7303,16.1082,-823.508,1027.0763375354522,829.3260222067858,1856.4023597422379
1682,4,103.765,-5.65398,-1021.38,-96.7739,16.0684,-821.725,1026.652934109108,827.5598811111919,1854.2128152203
1682,5,103.714,-5.19524,-1020.73,-96.6868,15.9894,-820.615,1025.9986925989026,826.4459912369349,1852.4446838358376
1682,6,103.646,-4.92523,-1020.25,-96.2953,16.0729,-819.708,1025.5129515060025,825.5012587395006,1851.0142102455031
1682,7,103.557,-4.61146,-1019.58,-96.1521,16.0649,-818.58,1024.8359352659,824.3643149399543,1849.2002502058542
1682,8,103.531,-4.22255,-1018.78,-96.2269,15.7909,-817.439,1024.0357348693954,823.2347706015702,1847.2705054709654
1682,9,103.479,-3.83418,-1018.29,-96.1057,15.7619,-816.142,1023.5414639755794,821.9321792143802,1845.4736431899596
1683,0,103.167,-3.40593,-1017.89,-95.9938,15.7528,-814.93,1023.1104937142248,820.7154593683977,1843.8259530826226
1683,1,103.059,-2.98053,-1016.97,-96.0346,15.8033,-813.626,1022.1829689150965,819.4264192494954,1841.609388164592
1683,2,103.055,-2.67356,-1016.01,-95.749,15.9138,-813.093,1021.2266159124887,818.8658905342437,1840.0925064467324
1683,3,103.1,-2.48164,-1015.78,-95.6115,15.9167,-812.071,1021.0018496247152,817.8350746404437,1838.8369242651588
1683,4,103.133,-2.24578,-1015.1,-95.5593,15.8318,-810.559,1020.3281184093715,816.3259876965391,1836.6541061059106
1683,5,103.014,-1.81297,-1014.22,-95.5742,15.6376,-810.001,1019.4397380209489,815.7699321747523,1835.2096701957012
1683,6,102.858,-1.67509,-1013.64,-95.7211,15.8059,-809.509,1018.8467125581296,815.3018928844824,1834.148605442612
1683,7,102.498,-1.3809,-1012.91,-95.2808,15.9097,-808.944,1018.0836974378923,814.6913185610424,1832.7750159989346
1683,8,102.524,-0.807577,-1011.92,-95.1088,15.6761,-807.701,1017.1007369757485,813.4324368683917,1830.5331738441403
1683,9,102.662,-0.499781,-1010.87,-95.0938,15.4827,-806.43,1016.069826795899,812.1649399584606,1828.2347667543595
1684,0,102.347,-0.226839,-1009.3,-94.9068,15.4484,-806.203,1014.4759483915485,811.9170098955926,1826.392958287141
1684,1,102.405,0.164217,-1008.63,-94.9474,15.3648,-805.775,1013.8152138788523,811.4951857348261,1825.3103996136783
1684,2,102.383,0.589639,-1008.34,-94.9847,15.1307,-804.129,1013.5246331309123,809.8607781326245,1823.3854112635368
1684,3,102.037,0.937175,-1007.37,-94.7427,15.1801,-802.87,1012.5249352810926,808.583237236155,1821.1081725172476
1684,4,101.844,1.32856,-1005.71,-94.5187,15.2499,-802.295,1010.8543760145047,807.9873830232127,1818.8417590377176
1684,5,101.729,1.87536,-1004.88,-94.5187,15.0141,-801.147,1010.0178814338534,806.8430599921525,1816.8609414260059
1684,6,101.57,2.09059,-1004.34,-94.3168,15.0262,-799.772,1009.4650420230253,805.4543422396331,1814.9193842626582
1684,7,101.621,2.3409,-1002.37,-94.2108,14.9736,-798.054,1007.5107564457116,803.7350747911902,1811.2458312369017
1684,8,101.524,2.84012,-1000.94,-94.3262,14.9083,-797.292,1006.0795557298709,802.9907986268149,1809.0703543566858
1684,9,101.261,3.14695,-1000.2,-94.0812,15.1024,-796.938,1005.3177275942679,802.6141853488512,1807.9319129431192
1685,0,101.102,3.46063,-998.878,-93.6178,15.0158,-795.3,1003.9874746469684,800.9318677181474,1804.9193423651159
1685,1,100.786,3.80758,-997.598,-93.3101,14.8261,-793.108,1002.6834421019709,798.7157740192815,1801.3992161212523
1685,2,100.559,4.32045,-995.764,-92.9561,14.8299,-791.763,1000.8380101021356,797.3389559216457,1798.1769660237815
1685,3,100.481,4.7753,-993.928,-92.6513,14.7459,-790.605,999.0055575596614,796.1519773155751,1795.1575348752365
1685,4,100.24,4.88612,-992.523,-92.4958,14.5522,-788.99,997.5840001211199,794.5265632075998,1792.1105633287198
1685,5,100.175,5.00778,-991.07,-92.1792,14.7198,-787.027,996.1324477124156,792.5434853392463,1788.675933051662
1685,6,100.246,5.19934,-989.929,-91.7538,14.8244,-785.015,995.0053862635295,790.4979904305893,1785.5033766941187
1685,7,99.8413,5.31328,-987.855,-91.3252,14.6723,-783.646,992.9018164728316,789.0859407303681,1781.9877572031996
1685,8,99.5871,5.26874,-985.689,-91.1411,14.7159,-782.175,990.7210277513027,787.6045888940846,1778.3256166453873
1685,9,99.6208,5.39627,-984.221,-90.8163,14.8714,-779.805,989.264575512311,785.2162739708403,1774.4808494831514
1686,0,99.6643,5.70261,-981.566,-90.1171,14.9464,-776.971,986.6292641166195,782.3224536125562,1768.9517177291757
1686,1,99.453,5.81328,-978.925,-89.6996,14.9056,-775.138,983.9811223079223,780.4531467010175,1764.4342690089397
1686,2,99.1105,5.89258,-976.869,-89.3833,15.0694,-773.661,981.9015515163964,778.9530178747945,1760.8545693911908
1686,3,99.076,6.04664,-973.747,-89.0383,15.3786,-771.464,978.7930504658732,776.7374224928591,1755.5304729587324
1686,4,98.9093,5.95804,-970.765,-88.7655,15.5315,-769.368,975.8090146602109,774.6274336134114,1750.4364482736223
1686,5,98.6413,6.01121,-967.973,-88.3743,15.6097,-767.081,973.0046091567881,772.3127217620981,1745.3173309188862
1686,6,98.2812,6.03358,-965.139,-87.8682,15.8897,-764.914,970.1488997478976,770.1082589696919,1740.2571587175894
1686,7,98.1413,5.92388,-961.76,-87.4456,16.1546,-762.956,966.7725196342437,768.1207990912106,1734.8933187254543
1686,8,98.3339,5.87826,-958.289,-87.0143,16.3534,-760.938,963.33894209195,766.0715122885396,1729.4104543804897
1686,9,98.0009,5.7221,-956.028,-86.5511,16.5038,-758.987,961.0548660785294,764.0842456788714,1725.1391117574008
1687,0,97.6676,5.56509,-953.385,-86.1227,16.8257,-755.956,958.3907807055888,761.0319951038722,1719.422775809461
1687,1,97.5416,5.36733,-949.456,-85.536,17.1252,-752.988,954.4683692495466,758.0241473165879,1712.4925165661346
1687,2,97.2291,5.13306,-946.247,-84.8773,17.5289,-750.797,951.2429927209838,755.7827423271189,1707.0257350481027
1687,3,96.9569,5.14203,-943.278,-84.2158,17.7834,-748.359,948.261813116046,753.2926012952737,1701.5544144113196
1687,4,96.6413,5.13049,-939.616,-83.7584,17.9933,-745.765,944.5867298714978,750.6694769606994,1695.2562068321972
1687,5,96.5356,4.85501,-936.457,-83.2843,18.455,-742.583,941.4321037857484,747.4666370751875,1688.898740860936
1687,6,96.3649,4.50246,-933.008,-82.9076,18.8869,-739.525,937.9820862692751,744.397481695344,1682.3795679646191
1687,7,96.018,4.19365,-929.274,-82.3071,19.1089,-736.59,934.2308120054286,741.4205533094022,1675.6513653148309
1687,8,95.8652,3.99903,-925.595,-81.7423,19.4744,-732.85,930.5547984062954,737.6518002178603,1668.2065986241557
1687,9,95.7462,3.72083,-921.685,-81.3835,19.6882,-729.636,926.6522641289605,734.4246671970448,1661.0769313260053
1688,0,95.3448,3.29033,-917.945,-80.7624,19.699,-726.7,922.8892025500943,731.4393384654397,1654.328541015534
1688,1,95.1268,2.57872,-913.426,-80.2215,19.97,-723.883,918.3696507131964,728.5882840474791,1646.9579347606755
1688,2,94.9162,2.08982,-908.477,-79.7155,20.1632,-720.69,913.4242781419116,725.3655572706014,1638.789835412513
1688,3,94.6544,1.64607,-904.085,-79.0916,20.1178,-717.392,909.0279710827413,722.0190362666348,1631.0470073493761
1688,4,94.4907,1.07061,-900.273,-78.7141,19.9241,-714.127,905.2188205739328,718.7282180550725,1623.9470386290054
1688,5,93.9738,0.801979,-896.174,-78.2346,19.8889,-710.74,901.0879849008954,715.3094215654999,1616.3974064663953
1688,6,93.7184,0.401778,-891.448,-77.7424,19.8459,-707.234,896.3608852622482,711.7707996683835,1608.1316849306318
1688,7,93.5081,-0.342738,-887.912,-77.346,19.7702,-703.936,892.8222678556727,708.4484149322659,1601.2706827879388
1688,8,93.1243,-1.03691,-883.684,-76.926,19.6487,-700.923,888.5778650680187,705.405367726026,1593.9832327940449
1688,9,92.8893,-1.62333,-878.922,-76.4523,19.5366,-697.35,883.8183859474632,701.8002959637806,1585.6186819112438
1689,0,92.5734,-2.36759,-874.665,-75.8338,19.6573,-693.286,879.5534674452532,697.6981098309855,1577.2515772762385
1689,1,92.2644,-3.345,-869.857,-75.25,19.5673,-689.244,874.7428816408625,693.6156956595562,1568.3585773004188
1689,2,91.8672,-4.23206,-865.565,-74.7894,19.0971,-685.681,870.436822516536,690.012019708186,1560.448842224722
1689,3,91.4833,-4.7707,-861.222,-74.3183,18.9551,-682.445,866.0804160361669,686.7413512785582,1552.821767314725
1689,4,91.2489,-5.48484,-857.1,-73.8179,19.068,-678.528,861.9610520325357,682.7978601082534,1544.758912140789
1689,5,91.0546,-6.41561,-853.592,-73.5501,18.7859,-674.833,858.4587367467536,679.0891731855397,1537.5479099322934
1689,6,90.6138,-7.15004,-849.245,-73.154,18.4016,-670.818,854.0954594466837,675.0458619401796,1529.1413213868632
1689,7,90.2776,-7.93467,-844.366,-72.6134,18.2083,-666.3,849.2154885573914,670.4923102082901,1519.7077987656814
1689,8,90.0336,-8.70644,-840.152,-72.1474,18.093,-662.661,845.0072392177677,666.8224688001746,1511.8297080179423
1689,9,89.6873,-9.45086,-836.403,-71.6412,17.8942,-659.174,841.250919134731,663.2970874405224,1504.5480065752536
1690,0,89.6157,-10.3872,-832.909,-71.2182,17.3407,-655.02,837.7805618963297,659.1084374272036,1496.8889993235334
1690,1,89.3275,-11.4787,-829.906,-70.9077,17.2469,-651.072,834.7784925631111,655.1489194548824,1489.9274120179934
1690,2,89.1499,-12.443,-826.711,-70.3159,17.3091,-647.159,831.5970240687553,651.1978977366404,1482.7949218053957
1690,3,89.1399,-13.4235,-823.466,-69.6626,17.0805,-643.29,828.3853965880012,647.2763284865359,1475.6617250745371
1690,4,88.9869,-14.4282,-820.618,-69.2369,16.9219,-639.796,825.5548093560174,643.7538509688467,1469.308660324864
1690,5,88.868,-15.3651,-816.832,-68.7283,16.8089,-635.146,821.7956704351818,639.0747684395777,1460.8704388747597
1690,6,88.834,-16.2956,-814.142,-67.9864,16.8495,-630.975,819.136266014001,634.8507752694408,1453.9870412834416
1690,7,88.6275,-17.3535,-811.036,-67.2521,16.646,-627.05,816.0486327508305,630.8657834836265,1446.914416234457
1690,8,88.5252,-18.2738,-807.774,-66.5503,16.6621,-622.103,812.8157711791031,625.8743568924197,1438.6901280715228
1690,9,88.5971,-19.0577,-805.967,-66.0144,16.6458,-618.335,811.0458970654497,622.0716645933971,1433.1175616588469
1691,0,88.4786,-20.1118,-804.103,-65.5029,16.5813,-614.987,809.2061429365201,618.6877884580396,1427.8939313945598
1691,1,88.3635,-21.0353,-801.794,-64.804,16.693,-610.851,806.922679328286,614.5056215088679,1421.428300837154
1691,2,88.4479,-21.8567,-799.54,-63.9847,16.6953,-606.804,804.7142088650479,610.3964853209592,1415.110694186007
1691,3,88.5596,-22.7492,-797.826,-63.5344,16.8936,-602.494,803.0483516755389,606.0701557908293,1409.118507466368
1691,4,88.5598,-23.7265,-796.117,-63.0929,16.9241,-597.708,801.3788508984311,601.2669893277196,1402.6458402261505
1691,5,88.5197,-24.5722,-794.656,-62.4793,17.0527,-593.264,799.9485537438829,596.7885984180496,1396.7371521619325
1691,6,88.6043,-25.3554,-793.267,-62.0912,17.1992,-589.799,798.6026243236684,593.3076689198277,1391.9102932434962
1691,7,88.6761,-26.0865,-791.376,-61.6625,17.3262,-585.708,796.7558782773177,589.1997304621667,1385.9556087394844
1691,8,88.801,-26.8738,-790.79,-60.9153,17.6752,-581.19,796.2139428743005,584.6408321090223,1380.8547749833228
1691,9,88.9504,-27.6818,-790.326,-60.3469,17.6656,-577.216,795.7974880504462,580.6308056062561,1376.4282936567024
1692,0,89.0727,-28.3842,-788.62,-59.9507,17.7169,-572.912,794.1417462235127,576.3125321560343,1370.4542783795468
1692,1,89.3887,-29.0401,-788.433,-59.4496,18.3078,-568.874,794.0152785587316,572.2648498352838,1366.2801283940153
1692,2,89.6164,-29.7053,-788.893,-58.9408,18.6043,-565.224,794.5222900876036,568.5932712045844,1363.115561292188
1692,3,89.8569,-30.2403,-788.558,-58.5599,18.6097,-561.496,794.2370285914022,564.8480688097465,1359.0850974011487
1692,4,90.2067,-30.6728,-788.831,-58.0432,18.6063,-557.768,794.564293147968,561.0885396173496,1355.6528327653177
1692,5,90.3975,-31.3782,-789.637,-57.5495,18.8936,-554.123,795.4136604374418,557.4237276975299,1352.8373881349717
1692,6,90.3954,-31.9503,-790.286,-57.4343,19.3937,-550.473,796.0804681734442,553.8008108924904,1349.8812790659345
1692,7,90.602,-31.898,-791.276,-57.1157,19.585,-546.912,797.0846335139073,550.2349599539183,1347.3195934678256
1692,8,91.0707,-32.0348,-791.985,-56.7319,19.6629,-543.423,797.8473168686663,546.7300019598522,1344.5773188285184
1692,9,91.2958,-32.2117,-792.909,-56.6189,19.8225,-540.024,798.7973453858807,543.3457020345886,1342.1430474204694
1693,0,91.2557,-32.1807,-794.537,-56.5385,19.9774,-536.95,800.407549067336,540.2878871425955,1340.6954362099316
1693,1,91.381,-32.2148,-796.165,-56.5435,20.3372,-533.949,802.0392681939207,537.3195545456074,1339.358822739528
1693,2,91.5312,-32.1369,-797.709,-56.4982,20.4786,-530.703,803.5859565697064,534.0946487938256,1337.6806053635319
1693,3,91.7344,-32.1402,-799.175,-56.5458,20.65,-527.633,805.0645149454793,531.0559600330647,1336.120474978544
1693,4,91.9218,-31.895,-800.384,-56.616,20.7909,-525.546,806.2762899876444,528.9954925089722,1335.2717824966167
1693,5,91.9233,-31.5129,-801.192,-56.7007,20.8014,-523.752,807.063551904867,527.2227471633313,1334.2862990681983
1693,6,91.924,-30.9575,-802.774,-57.0513,20.832,-522.063,808.6126907600758,525.5840551469289,1334.1967459070047
1693,7,92.0454,-30.5877,-804.116,-57.3998,20.5984,-520.516,809.9447539853875,524.0762705738546,1334.021024559242
1693,8,92.0368,-30.3022,-805.457,-57.6304,20.4854,-518.901,811.2644295962199,522.4932175811663,1333.7576471773862
1693,9,92.0057,-29.7209,-806.891,-58.1062,20.4045,-517.275,812.6631938326602,520.9281137774097,1333.59130761007
1694,0,92.0809,-29.2981,-807.287,-58.6431,20.0884,-516.829,813.0495502596506,520.533161511512,1333.5827117711626
1694,1,91.8785,-28.7053,-807.871,-59.0338,19.6211,-516.553,813.5854015721644,520.2854782873053,1333.8708798594698
1694,2,91.7722,-28.2547,-809.018,-59.4196,19.3948,-515.842,814.6966239582254,519.6150653081568,1334.311689266382
1694,3,91.8878,-27.9753,-810.489,-59.771,19.0335,-516.014,816.160771122902,519.8127497082484,1335.9735208311504
1694,4,91.9254,-27.5098,-810.849,-60.3198,18.6933,-515.749,816.5066864773369,519.6007589851366,1336.1074454624736
1694,5,92.0067,-27.1658,-811.556,-60.9389,18.5319,-515.612,817.2064333266901,519.5312458311049,1336.737679157795
