frame,subframe,left_force_Fx,left_force_Fy,left_force_Fz,right_force_Fx,right_force_Fy,right_force_Fz,left_force,right_force,combined_force
448,0,142.333,-20.3642,-843.269,-149.232,17.9003,-814.565,855.4390626407237,828.3156100117213,1683.7546726524452
448,1,141.992,-20.2104,-842.988,-149.181,17.6677,-814.564,855.1017228822312,828.3004457805694,1683.4021686628007
448,2,141.914,-20.4149,-842.612,-149.155,17.3307,-814.834,854.7229575026109,828.5541712787945,1683.2771287814053
448,3,141.732,-20.6241,-841.584,-148.948,17.278,-815.536,853.6843341544987,829.2062489417212,1682.8905830962199
448,4,141.653,-20.6507,-841.089,-148.792,17.3561,-815.647,853.183878035966,829.2890461595463,1682.4729241955124
448,5,141.343,-20.8055,-839.955,-148.715,17.3309,-814.784,852.0182594899303,828.4259037329832,1680.4441632229136
448,6,141.082,-20.8331,-839.081,-148.534,17.1497,-814.512,851.1140190013381,828.1221283784716,1679.2361473798096
448,7,140.771,-21.0641,-837.837,-148.249,17.1227,-815.214,849.8417554573381,828.7610141966683,1678.6027696540064
448,8,140.691,-20.8866,-836.855,-148.094,16.9425,-814.462,848.8559940093255,827.9898734804973,1676.845867489823
448,9,140.407,-21.1409,-835.986,-148.068,16.8386,-814.027,847.9585222744153,827.5552113321262,1675.5137336065413
449,0,140.094,-21.557,-834.687,-147.603,16.9945,-813.109,846.636534206976,826.5722621285147,1673.2087963354907
449,1,139.808,-21.3018,-833.868,-147.42,16.7617,-813.482,845.7753158914252,826.9017930267717,1672.6771089181968
449,2,139.909,-21.3757,-832.085,-147.446,16.9157,-813.379,844.0360750918708,826.8082374187438,1670.8443125106146
449,3,139.757,-21.5587,-831.904,-147.601,16.8655,-813.108,843.8371062063401,826.5682790642585,1670.4053852705986
449,4,139.521,-21.6878,-831.263,-147.266,16.9162,-812.246,843.169404852216,825.6615511784717,1668.8309560306875
449,5,139.313,-21.6888,-830.337,-147.162,16.84,-811.595,842.2220904152538,825.0010205260355,1667.2231109412892
449,6,139.08,-21.7659,-828.392,-147.007,16.607,-811.271,840.2679968122135,824.6499172006264,1664.91791401284
449,7,139.001,-21.7676,-826.758,-146.593,16.4241,-811.379,838.6440824180183,824.6788104170072,1663.3228928350254
449,8,138.795,-21.742,-826.59,-146.282,16.5272,-810.303,838.4436741302304,823.5669515423989,1662.0106256726294
449,9,138.43,-22.0511,-825.189,-146.049,16.6581,-809.811,837.0101562300244,823.0441412327834,1660.0542974628079
