frame,subframe,left_force_Fx,left_force_Fy,left_force_Fz,right_force_Fx,right_force_Fy,right_force_Fz,left_force,right_force,combined_force
505,5,130.278,-1.31204,-1363.52,-112.375,20.2517,-993.789,1369.7302176461471,1000.3273706636693,2370.0575883098163
505,6,130.399,-1.39546,-1362.83,-112.042,20.2152,-993.197,1369.054949740737,999.701127779718,2368.7560775204547
505,7,130.42,-1.45958,-1363.1,-112.011,20.5416,-992.497,1369.3257891290064,999.0088670580255,2368.334656187032
505,8,130.081,-1.46015,-1362.97,-111.865,20.301,-990.94,1369.1641316872942,997.4407212591634,2366.604852946458
505,9,130.234,-1.57325,-1362.25,-111.52,20.3719,-989.506,1368.4620682984103,995.9788395069496,2364.44090780536
506,0,130.172,-1.50299,-1362.85,-111.188,20.3473,-987.743,1369.053370421672,994.1896287983948,2363.242999220067
506,1,130.221,-1.51669,-1362.93,-111.267,20.2474,-986.614,1369.1376826636379,993.0747643011376,2362.2124469647756
506,2,130.32,-1.64998,-1362.49,-111.11,20.1129,-984.87,1368.709255077206,991.3217831493515,2360.0310382265575
506,3,130.285,-1.7486,-1361.76,-111.022,20.1807,-984.859,1367.9793625734856,991.3023731523546,2359.28173572584
506,4,130.15,-1.7141,-1361.66,-110.464,20.3368,-982.756,1367.866921976992,989.1537980851309,2357.020720062123
506,5,130.22,-1.86242,-1361.35,-110.246,20.1004,-980.445,1367.5651865663501,986.8285588799911,2354.393745446341
506,6,130.376,-1.98277,-1360.74,-110.357,19.8221,-978.849,1366.97299913088,985.2496880986109,2352.222687229491
506,7,130.249,-1.61023,-1360.92,-110.122,19.868,-977.389,1367.1395836715624,983.773779701919,2350.9133633734814
506,8,130.015,-1.74131,-1360.46,-109.789,19.9676,-975.93,1366.659556724174,982.2890076096545,2348.9485643338285
506,9,130.063,-1.84824,-1359.88,-109.646,19.9334,-974.121,1366.086898539071,980.4750422078881,2346.561940746959
507,0,130.05,-1.73599,-1359.98,-109.68,20.0229,-973.34,1366.18505941226,979.7047384413378,2345.889797853598
507,1,129.916,-1.69296,-1359.13,-109.535,19.9543,-972.2,1365.3261112531181,978.5545106500149,2343.880621903133
507,2,129.872,-1.8615,-1359.36,-109.581,19.6869,-970.974,1365.5511016312241,977.3362155720057,2342.88731720323
507,3,129.59,-1.70097,-1359.35,-109.178,19.5993,-969.373,1365.5141463562143,975.6987144469804,2341.2128608031944
507,4,129.707,-1.61564,-1358.79,-109.002,19.319,-967.122,1364.9676846876666,973.4370152449515,2338.4046999326183
