frame,subframe,left_force_Fx,left_force_Fy,left_force_Fz,right_force_Fx,right_force_Fy,right_force_Fz,left_force,right_force,combined_force
1744,6,105.957,-13.1649,-670.582,-109.714,-4.25376,-621.079,679.0290267470235,630.7094263693365,1309.73845311636
1744,7,105.877,-12.9551,-670.178,-109.691,-4.16882,-621.036,678.6135317166982,630.6625150087742,1309.2760467254725
1744,8,105.993,-12.7979,-670.052,-109.769,-4.42041,-620.557,678.5042262192698,630.2061278935394,1308.710354112809
1744,9,105.916,-13.0672,-669.686,-109.789,-4.61632,-621.348,678.1358929947891,630.9899143689559,1309.125807363745
1745,0,105.818,-12.8198,-668.833,-109.904,-4.71557,-621.565,677.2734885443546,631.224346046178,1308.4978345905324
1745,1,105.741,-12.9898,-667.856,-110.002,-4.73513,-621.522,676.2998822423674,631.1992220718566,1307.499104314224
1745,2,105.72,-13.2045,-668.093,-109.907,-4.67729,-621.762,676.5347987127121,631.4185698367953,1307.9533685495076
1745,3,105.661,-13.1294,-667.529,-110.04,-4.94576,-622.447,675.9671544582325,632.1182879421996,1308.085442400432
1745,4,105.816,-13.0894,-668.007,-110.101,-4.99029,-622.539,676.4626451603665,632.2198507768354,1308.682495937202
1745,5,105.76,-13.0901,-667.65,-110.215,-5.14246,-622.857,676.1013613490287,632.5540558472861,1308.6554171963148
1745,6,105.719,-13.3218,-667.078,-109.968,-4.91524,-622.863,675.5346293123987,632.5151677052952,1308.049797017694
1745,7,105.661,-13.2275,-665.737,-110.039,-5.04434,-623.182,674.1995007757348,632.8426597591503,1307.0421605348852
1745,8,105.757,-12.9369,-666.169,-110.157,-5.24105,-624.026,674.6354889802418,633.6958907315893,1308.3313797118312
1745,9,105.739,-12.9155,-665.612,-110.35,-5.16616,-622.96,674.0822507715583,632.6792025261663,1306.7614532977245
1746,0,105.893,-12.9925,-665.198,-110.411,-5.52803,-624.056,673.6991255072624,633.772071941231,1307.4711974484935
1746,1,105.952,-13.1284,-664.67,-110.584,-5.67101,-624.724,673.1897132982351,634.4612341084521,1307.6509474066872
1746,2,105.662,-13.2263,-663.897,-110.414,-5.84361,-625.126,672.3827926595758,634.8290439557977,1307.2118366153736
1746,3,105.562,-13.3045,-663.084,-110.448,-5.78949,-624.413,671.5658840502917,634.1323785042522,1305.6982625545438
1746,4,105.794,-13.3248,-662.511,-110.604,-5.86461,-624.957,671.0370674203027,634.6959038117798,1305.7329712320825
1746,5,105.931,-13.1516,-662.628,-110.128,-5.79058,-624.654,671.1707738925766,634.314060160057,1305.4848340526337
1746,6,105.893,-13.265,-661.743,-109.888,-5.74972,-625.401,670.2932833640809,635.0077500511929,1305.3010334152739
1746,7,105.931,-13.3254,-661.165,-110.04,-5.63482,-625.499,669.7298711205585,635.1295551282686,1304.8594262488273
1746,8,105.719,-13.3263,-660.474,-110.215,-5.94021,-626.015,669.0142015747424,635.6708366323282,1304.6850382070706
1746,9,105.87,-13.7304,-660.628,-110.486,-6.06218,-626.825,669.1982779178082,636.5166823009059,1305.7149602187142
1747,0,105.892,-13.6387,-659.784,-110.222,-6.11995,-626.796,668.3667080710185,636.442902928458,1304.8096109994765
1747,1,106.104,-13.8482,-659.086,-110.446,-5.96782,-626.832,667.7156482030656,636.5157421584736,1304.231390361539
1747,2,105.836,-13.7746,-658.72,-110.51,-6.02249,-626.875,667.3103003110023,636.5697103309268,1303.880010641929
1747,3,106.006,-13.6578,-657.422,-110.72,-6.00589,-627.113,666.0536717268661,636.8404069181636,1302.8940786450298
1747,4,106.105,-13.928,-657.004,-110.456,-5.92749,-628.157,665.6624641851154,637.821981216311,1303.4844454014265
1747,5,106.047,-14.0849,-657.004,-110.679,-5.90775,-628.255,665.6565230154438,637.9569637334971,1303.6134867489409
1747,6,106.259,-14.1622,-656.518,-110.628,-6.0805,-628.29,665.212317470024,637.9842090242124,1303.1965264942364
1747,7,105.817,-14.0088,-655.986,-110.453,-6.14299,-627.613,664.6135088624366,637.2877523569241,1301.9012612193605
1747,8,105.984,-13.8345,-654.529,-110.413,-6.14316,-627.957,663.1984721689654,637.6196066878634,1300.8180788568288
1747,9,105.988,-13.9682,-653.34,-110.355,-6.37319,-628.649,662.0284905917872,638.2933563627121,1300.3218469544993
1748,0,106.238,-13.9702,-652.725,-110.737,-6.39681,-628.701,661.4617182853744,638.410956788945,1299.8726750743194
1748,1,106.163,-13.8927,-652.842,-110.822,-6.26251,-629.136,661.5635015977605,638.8527539359129,1300.4162555336734
1748,2,106.161,-14.0466,-652.44,-110.744,-6.62438,-629.305,661.1697350095209,639.0093105514069,1300.1790455609278
1748,3,106.354,-14.1645,-651.545,-110.437,-6.65194,-628.946,660.3201446277782,638.602889275302,1298.92303390308
1748,4,106.415,-14.3582,-651.777,-110.737,-6.43939,-630.017,660.5630687990664,639.7074090563374,1300.270477855404
1748,5,106.472,-14.5333,-650.614,-110.994,-6.55132,-630.2,659.4286015854104,639.9332995162406,1299.361901101651
1748,6,106.724,-14.1698,-650.76,-111.035,-6.38196,-630.833,659.6054676911342,640.5620770287932,1300.1675447199273
1748,7,106.745,-14.55,-649.633,-110.977,-6.18654,-629.532,658.5053015838217,639.2688846097326,1297.7741861935542
1748,8,107.014,-14.498,-649.658,-111.072,-6.43363,-630.297,658.5724752553814,640.0411619481804,1298.6136372035617
1748,9,107.114,-14.8225,-649.099,-111.112,-6.70812,-631.123,658.0445481145255,640.8643511281731,1298.9088992426987
1749,0,107.287,-14.8478,-647.877,-111.055,-6.8274,-631.25,656.8679963758624,640.9808022989143,1297.8487986747768
1749,1,107.405,-14.7502,-647.784,-111.494,-6.84758,-631.488,656.7933564531846,641.2915838617068,1298.0849403148914
1749,2,107.309,-14.9613,-647.019,-111.313,-6.73322,-632.291,656.0279325910521,642.0497090580826,1298.0776416491349
1749,3,107.385,-15.4459,-646.119,-111.42,-6.92198,-632.786,655.1640071102884,642.5577421548358,1297.7217492651241
1749,4,107.656,-15.5863,-645.305,-111.501,-6.88899,-631.794,654.4091152396106,641.5945679478748,1296.0036831874854
1749,5,107.62,-15.6438,-645.459,-111.559,-6.84812,-632.488,654.5564250386974,642.2876126569269,1296.8440376956241
1749,6,107.579,-16.0103,-645.22,-111.522,-7.25145,-632.991,654.3228708726984,642.7809472068245,1297.103818079523
1749,7,107.695,-16.0731,-644.246,-111.616,-7.45218,-632.315,653.3830928977349,642.1338845348005,1295.5169774325354
1749,8,108.082,-16.6886,-642.985,-111.542,-7.41534,-632.778,652.2192409910643,642.5765342084285,1294.7957751994927
1749,9,108.144,-16.9661,-643.014,-111.559,-7.22236,-632.554,652.2652661925284,642.3567045504932,1294.6219707430216
1750,0,108.24,-17.1022,-642.895,-111.809,-7.44954,-633.461,652.1674354564478,643.295877997218,1295.4633134536657
1750,1,108.337,-17.0266,-642.69,-111.89,-7.72452,-633.724,651.9794834015562,643.572178147277,1295.5516615488332
1750,2,108.531,-17.3907,-642.404,-111.833,-7.55624,-633.441,651.7394522533449,643.2816001821734,1295.0210524355184
1750,3,108.475,-17.5884,-641.836,-111.927,-7.76199,-634.313,651.1755741238763,644.1590516221596,1295.334625746036
1750,4,108.493,-17.8972,-641.303,-112.083,-7.86353,-635.011,650.6616468071866,644.8747197045802,1295.5363665117668
1750,5,108.686,-18.4024,-640.693,-112.009,-7.69156,-635.019,650.1067721311323,644.8676659107927,1294.974438041925
1750,6,108.919,-18.7149,-640.405,-112.026,-7.97578,-634.977,649.8708795353197,644.8327134006217,1294.7035929359413
1750,7,108.805,-19.2376,-640.844,-111.989,-7.81122,-636.053,650.2996583228074,645.8838673383075,1296.1835256611148
1750,8,109.382,-19.5712,-640.044,-112.083,-7.88184,-635.718,649.6181768773407,645.5711407852627,1295.1893176626036
1750,9,109.255,-19.8623,-640.07,-112.067,-8.11574,-636.3,649.6312576271944,646.1443861280136,1295.775643755208
1751,0,109.598,-20.2886,-639.71,-111.989,-8.1198,-636.478,649.347544073249,646.306205878483,1295.653749951732
1751,1,109.469,-20.524,-640.025,-112.084,-8.15592,-637.152,649.6435154467409,646.9868725028712,1296.6303879496122
1751,2,110.005,-20.9685,-638.619,-112.181,-8.11952,-637.169,648.3633280640184,647.0199671780078,1295.3832952420262
1751,3,109.936,-21.3974,-639.16,-112.431,-8.09905,-637.922,648.8985116509052,647.8046020644671,1296.7031137153722
1751,4,110.066,-22.074,-639.901,-112.456,-8.27266,-638.458,649.6730528758292,648.3389596526462,1298.0120125284752
1751,5,110.146,-22.217,-638.939,-112.378,-8.62149,-638.543,648.744003537605,648.4136857152386,1297.1576892528435
1751,6,110.552,-22.5434,-638.318,-112.415,-8.78162,-639.857,648.2127881425666,649.7162684771133,1297.92905661968
1751,7,110.576,-23.2984,-638.233,-112.722,-8.63013,-640.686,648.1598795880226,650.5837986176854,1298.743678205708
1751,8,110.882,-23.5193,-637.869,-112.823,-8.91315,-641.292,647.8617418535301,651.2018909953522,1299.0636328488822
1751,9,111.118,-24.2695,-637.984,-112.767,-9.09328,-641.342,648.0430562935229,651.2439212723282,1299.286977565851
1752,0,111.217,-24.5297,-637.462,-112.804,-9.28593,-641.658,647.5559657011045,651.5642407897819,1299.1202064908864
1752,1,111.063,-24.761,-637.009,-112.652,-9.5193,-642.383,647.0923915261251,652.2553249038984,1299.3477164300234
1752,2,111.118,-25.3032,-637.044,-112.533,-9.5233,-642.357,647.1572604786568,652.20923389729,1299.3664943759468
1752,3,111.042,-25.6943,-636.24,-112.914,-9.56136,-641.794,646.3682080799534,651.7212052995127,1298.0894133794661
1752,4,111.233,-25.9478,-636.308,-112.942,-9.6382,-641.624,646.4781044071331,651.5597805568112,1298.0378849639442
1752,5,111.256,-26.6428,-635.706,-113.016,-9.83185,-642.341,645.9178390196698,652.2815663587486,1298.1994053784183
1752,6,111.234,-26.9213,-635.091,-113.172,-10.0658,-642.596,645.3203370657785,652.5632851529728,1297.8836222187513
1752,7,111.581,-27.1149,-634.603,-113.213,-10.1282,-642.596,644.9081368474194,652.5713623966654,1297.4794992440848
1752,8,111.412,-27.4636,-634.235,-113.213,-10.013,-643.911,644.5315494946387,653.8645268394669,1298.3960763341056
1752,9,111.37,-28.1404,-634.753,-113.271,-10.2023,-643.661,645.0631984706305,653.6313099043604,1298.6945083749908
1753,0,111.448,-28.5139,-633.753,-113.004,-10.6282,-642.928,644.1091244550182,652.8700298185237,1296.979154273542
1753,1,111.294,-29.0937,-632.85,-112.845,-11.1528,-643.833,643.2199626221889,653.7425417255939,1296.9625043477827
1753,2,111.291,-29.5049,-632.681,-113.283,-10.9528,-643.38,643.0719038847911,653.368828700023,1296.4407325848142
1753,3,111.195,-29.6431,-632.077,-113.275,-11.2889,-644.875,642.4674118829764,654.8453485466703,1297.3127604296467
1753,4,111.212,-30.1251,-630.78,-113.099,-11.2243,-644.2,641.2168424129313,654.1490722392642,1295.3659146521954
1753,5,111.001,-29.9976,-631.246,-113.115,-11.2574,-644.925,641.632753623722,654.8663893534008,1296.4991429771228
1753,6,111.036,-30.2432,-630.934,-113.25,-11.7575,-644.515,641.3434000582215,654.4947566873626,1295.838156745584
1753,7,110.96,-30.5369,-630.964,-113.406,-12.0933,-645.172,641.373676695271,655.1748456136652,1296.5485223089363
1753,8,110.919,-31.2311,-629.72,-113.447,-11.7523,-645.035,640.1762917886057,655.040830474933,1295.2171222635388
1753,9,110.515,-31.4522,-628.534,-113.332,-12.0686,-645.581,638.9505421124861,655.5643529745649,1294.5148950870512
1754,0,110.49,-31.7404,-628.521,-113.234,-12.2332,-645.838,638.947682156497,655.8035621908743,1294.7512443473713
1754,1,110.472,-31.7835,-628.001,-113.213,-12.6352,-646.196,638.4352039614122,656.1601192270375,1294.5953231884496
1754,2,110.509,-32.2817,-627.429,-113.328,-12.9507,-645.727,637.9039875066545,655.7242673132434,1293.6282548198978
1754,3,110.414,-32.1178,-627.542,-113.311,-13.0134,-645.513,637.9904123392765,655.5118339660696,1293.502246305346
1754,4,110.374,-32.516,-626.899,-113.291,-13.0142,-646.468,637.3712154882742,656.4488518587262,1293.8200673470005
1754,5,110.431,-32.9849,-626.526,-113.234,-13.1279,-646.93,637.0383332775273,656.8962668598521,1293.9346001373792
1754,6,110.162,-32.7972,-625.155,-112.927,-12.9398,-646.493,635.6336182085086,656.4092814715832,1292.0428996800918
1754,7,110.235,-33.2156,-624.932,-113.111,-13.0299,-646.324,635.4486886699508,656.2763058278197,1291.7249944977705
1754,8,110.354,-33.2811,-624.896,-113.042,-13.3212,-647.04,635.4373672906008,656.9754255171497,1292.4127928077505
1754,9,110.2,-33.4714,-624.734,-113.095,-13.7476,-647.534,635.2613205397918,657.4798526850537,1292.7411732248456
1755,0,110.023,-33.5519,-623.604,-113.078,-13.8132,-646.784,634.1235994178186,656.739660165457,1290.8632595832755
