frame,subframe,left_force_Fx,left_force_Fy,left_force_Fz,right_force_Fx,right_force_Fy,right_force_Fz,left_force,right_force,combined_force
595,2,206.783,15.9578,-986.261,-211.839,1.89542,-982.688,1007.8316429795404,1005.2636767942909,2013.0953197738313
595,3,206.037,15.665,-984.209,-211.278,2.4502,-981.752,1005.6659451701643,1004.2317393251619,2009.8976844953263
595,4,205.622,15.7902,-980.573,-210.592,2.70501,-980.029,1002.024523466886,1002.403685340442,2004.428208807328
595,5,204.649,15.8725,-978.349,-209.893,3.0083,-979.74,999.6498963428396,1001.9753434680366,2001.6252398108763
595,6,204.218,15.8767,-976.234,-209.123,3.7483,-980.026,997.4917963987925,1002.0965220765362,1999.5883184753288
595,7,203.318,16.0933,-973.661,-207.988,4.45132,-978.407,994.792916314692,1000.2795009609777,1995.0724172756695
595,8,202.746,15.744,-971.361,-207.254,5.14969,-977.519,992.419269448654,999.2617951188247,1991.6810645674786
595,9,202.492,15.645,-968.015,-206.484,5.5613,-978.948,989.090903968892,1000.5027521289934,1989.5936560978853
596,0,201.602,15.8572,-965.664,-205.564,5.87573,-977.129,986.6112598647148,998.5350093712453,1985.14626923596
596,1,200.811,16.1624,-963.08,-204.705,6.18601,-977.413,983.9254886904598,998.6383611266494,1982.5638498171093
596,2,200.322,15.9636,-961.388,-204.28,7.07018,-976.104,982.1662928205997,997.2759521121686,1979.4422449327683
596,3,199.708,16.0927,-957.478,-203.462,7.21213,-975.391,978.2159172397932,996.4117638527441,1974.6276810925374
596,4,199.302,15.9565,-955.083,-202.68,7.71954,-975.489,975.7865719435014,996.3521279240647,1972.1386998675662
596,5,198.548,16.2367,-952.804,-201.689,7.75984,-974.304,973.406596005436,994.9909307394844,1968.3975267449205
596,6,197.622,16.0383,-949.615,-201.109,8.54798,-973.454,970.0929492455298,994.0475783175976,1964.1405275631273
596,7,197.342,15.8039,-945.898,-199.921,8.82921,-971.746,966.3936333726593,992.1374147295444,1958.5310481022038
596,8,196.452,16.2237,-943.372,-199.252,8.91692,-971.157,963.7465056381216,991.4266435875559,1955.1731492256774
596,9,195.735,16.1087,-941.39,-198.631,9.06494,-969.325,961.6583658143312,989.5086674320764,1951.1670332464078
597,0,195.251,16.1709,-938.52,-197.222,9.2186,-967.229,958.7513970825856,987.1744720721662,1945.9258691547518
597,1,194.856,16.2476,-934.981,-196.248,9.80356,-964.372,955.207995989753,984.1863348353672,1939.3943308251203
597,2,194.174,16.3979,-932.163,-195.316,9.70642,-963.246,952.3131270592725,982.8964395912809,1935.2095666505534
597,3,193.253,15.8263,-929.089,-194.313,10.1249,-961.377,949.1067188160087,980.8699157880263,1929.976634604035
597,4,192.754,16.2932,-926.301,-193.518,10.3746,-958.531,946.2838450926022,977.9256242732164,1924.2094693658187
597,5,191.848,15.8932,-922.925,-192.67,10.8935,-956.061,942.7877834036883,975.3425208424218,1918.13030424611
597,6,191.131,15.8617,-919.81,-191.744,11.005,-953.628,939.5919799508135,972.7760451126456,1912.3680250634593
597,7,190.939,16.1505,-917.175,-191.099,10.9388,-950.446,936.9783994288503,969.5287948598742,1906.5071942887243
597,8,190.346,16.1705,-913.047,-190.263,11.2879,-947.951,932.8171894831538,966.9221914179083,1899.739380901062
597,9,189.139,15.9522,-910.183,-189.266,11.174,-944.92,929.7640171004898,963.7532274560743,1893.517244556564
598,0,188.692,15.501,-907.265,-188.614,11.3749,-942.435,926.8088972868139,961.1911144881698,1888.0000117749837
598,1,187.647,15.7597,-903.421,-187.993,11.8217,-938.656,922.8376173488433,957.3694203262866,1880.2070376751299
598,2,187.064,16.0697,-899.364,-187.229,11.7131,-935.212,918.7528393698112,953.8413809940362,1872.5942203638474
598,3,186.59,16.3073,-896.662,-186.668,11.5552,-933.001,916.0155557507144,951.5615223788948,1867.5770781296092
598,4,185.904,15.8131,-891.626,-185.552,11.5414,-928.95,910.9375803114119,947.3704930585288,1858.3080733699408
598,5,184.911,15.9214,-888.088,-185.103,11.2517,-925.032,907.2738641903887,943.4372911783221,1850.711155368711
598,6,184.114,16.0033,-883.909,-184.213,11.3701,-921.29,903.0222538165325,939.5951110148508,1842.6173648313834
598,7,183.407,15.7167,-881.199,-183.353,11.5949,-918.306,900.2204285112008,936.5034297593417,1836.7238582705425
598,8,182.632,15.696,-875.859,-182.571,11.1099,-914.49,894.8350684461356,932.6025734572096,1827.4376419033451
598,9,181.487,15.6952,-872.756,-181.866,11.5676,-910.897,891.5643027892268,928.9469284812562,1820.511231270483
599,0,181.046,15.9115,-868.609,-181.239,11.0352,-906.88,887.4189680355329,924.8787407871584,1812.2977088226912
599,1,180.364,15.4193,-864.986,-180.475,11.1272,-903.422,883.7249048796181,921.3394327221863,1805.0643376018043
599,2,179.371,15.5988,-860.647,-179.913,11.0658,-899.121,879.2784182563792,917.0112933544711,1796.2897116108502
599,3,178.649,15.5411,-857.01,-179.012,10.6985,-895.488,875.5701748519133,913.2680396193934,1788.8382144713069
599,4,178.019,15.4624,-853.279,-178.079,10.6667,-892.067,871.7883355584428,909.7304222784297,1781.5187578368725
599,5,176.957,15.3117,-849.383,-177.363,10.5941,-887.468,867.7555581469301,905.0797311551121,1772.8352893020422
599,6,176.157,15.5177,-844.718,-176.449,10.5139,-883.812,863.0298877711535,901.3148412392919,1764.3447290104455
599,7,175.45,15.3153,-840.45,-175.589,10.2186,-879.048,858.7045262569018,896.4715851665127,1755.1761114234146
599,8,174.383,15.5168,-836.069,-175.165,10.1934,-875.676,854.2023030478435,893.08182133809,1747.2841243859334
599,9,173.655,15.8936,-831.826,-174.06,10.4784,-871.685,849.9077360643096,888.9552405445169,1738.8629766088266
600,0,173.026,15.4843,-827.138,-173.396,10.1419,-866.136,845.1834305442162,883.380213411875,1728.5636439560913
600,1,171.965,15.5252,-822.569,-172.632,10.2539,-861.805,840.4955400363764,878.985101076355,1719.4806411127315
600,2,171.31,15.8203,-818.925,-172.428,10.0493,-858.036,836.8007849046808,875.2474969461438,1712.0482818508244
600,3,170.322,15.4053,-814.278,-171.557,10.2441,-852.962,832.0430086456408,870.1039703838903,1702.1469790295312
600,4,169.671,15.8815,-809.711,-171.055,10.189,-849.712,827.4493179671188,866.8183844900844,1694.267702457203
600,5,168.537,15.8436,-804.849,-170.16,9.75028,-844.391,822.4582985361386,861.4207186044914,1683.87901714063
600,6,167.878,16.1284,-801.637,-169.586,10.0006,-841.266,819.1855882152468,858.246996005439,1677.4325842206858
600,7,167.035,16.2203,-796.875,-168.828,10.0223,-835.509,814.3546862283596,852.4544733663434,1666.809159594703
600,8,165.886,15.9354,-792.598,-168.051,9.87664,-830.554,809.9282014926755,847.442407208118,1657.3706087007936
