frame,subframe,left_force_Fx,left_force_Fy,left_force_Fz,right_force_Fx,right_force_Fy,right_force_Fz,left_force,right_force,combined_force
1131,0,169.194,-20.2155,-927.778,-153.913,3.87851,-860.128,943.2959733616221,873.7988503041305,1817.0948236657528
1131,1,169.273,-20.3487,-927.941,-154.013,3.75674,-859.964,943.473326385908,873.6545075488523,1817.1278339347602
1131,2,169.296,-20.4487,-929.056,-153.98,3.92377,-860.244,944.5762733012565,873.9250402105508,1818.5013135118074
1131,3,169.451,-20.5812,-929.87,-154.102,3.75565,-860.102,945.4075544940605,873.8060320888856,1819.213586582946
1131,4,169.34,-20.8145,-929.453,-154.224,3.60105,-859.779,944.9826232366656,873.508980250405,1818.4916034870707
1131,5,169.028,-20.8703,-929.591,-154.235,3.54543,-859.756,945.0637340873313,873.4880564924084,1818.5517905797396
1131,6,169.072,-20.9701,-930.104,-154.224,3.21078,-859.13,945.5784140376778,872.8686660570469,1818.4470800947247
1131,7,169.206,-21.1147,-930.08,-154.057,3.14438,-859.086,945.5819940079708,872.7956242847373,1818.3776182927081
1131,8,169.161,-21.3694,-930.567,-153.735,3.06645,-858.898,946.0586856354948,872.5535099606227,1818.6121955961175
1131,9,169.217,-21.5362,-930.707,-153.792,2.9334,-858.088,946.2101885143913,871.7657941463177,1817.9759826607092
1132,0,169.106,-21.4475,-930.497,-153.913,2.7999,-857.463,945.9817659454383,871.1715372864348,1817.153303231873
1132,1,168.972,-21.602,-930.685,-154.102,2.52081,-857.533,946.1462637525975,871.2729922223322,1817.4192559749297
1132,2,168.882,-21.8129,-931.475,-154.046,2.65532,-857.463,946.9121438419776,871.194592045487,1818.1067358874645
1132,3,168.993,-21.8909,-931.594,-153.969,2.4539,-857.812,947.0508045441966,871.5238963621192,1818.5747009063157
1132,4,169.039,-22.1897,-930.941,-153.769,2.33216,-857.671,946.4236428725194,871.3494640913401,1817.7731069638594
1132,5,169.15,-22.3018,-931.124,-153.526,2.42116,-856.512,946.6261121262396,870.1660191226416,1816.792131248881
