frame,subframe,left_force_Fx,left_force_Fy,left_force_Fz,right_force_Fx,right_force_Fy,right_force_Fz,left_force,right_force,combined_force
915,6,117.109,20.7807,-931.006,-122.796,14.9835,-1155.86,938.5726010328077,1162.4610541812788,2101.0336552140866
915,7,117.491,20.6333,-930.414,-122.912,14.695,-1158.13,938.0298926718114,1164.7267489282626,2102.756641600074
915,8,117.173,20.6256,-930.784,-123.028,14.6161,-1159.27,938.3569587104686,1165.8715418360678,2104.2285005465365
915,9,117.152,20.929,-931.125,-122.931,14.5774,-1160.69,938.6993021037141,1167.272807638283,2105.972109741997
916,0,116.762,20.9787,-932.117,-123.241,14.2092,-1162.31,939.6358721263732,1168.9117937405028,2108.547665866876
916,1,116.649,21.2397,-932.002,-123.358,13.9179,-1163.93,939.5136199444316,1170.5314814238916,2110.0451013683232
916,2,116.954,21.2894,-932.295,-123.3,13.8016,-1165.92,939.8433080537201,1172.5028019423069,2112.346109996027
916,3,116.608,21.3244,-932.711,-123.164,14.1898,-1167.18,940.2137869763238,1173.7460857102103,2113.9598726865343
916,4,116.381,21.4597,-932.684,-123.299,14.0951,-1168.64,940.1619539957411,1175.2109448286337,2115.3728988243747
916,5,116.19,21.6715,-932.402,-123.299,13.7846,-1170.38,939.8634260445771,1176.9375527181382,2116.800978762715
916,6,116.127,21.7914,-933.497,-123.396,13.3569,-1171.68,940.9447349616023,1178.2355460575827,2119.180281019185
916,7,115.957,21.9251,-933.352,-123.725,13.2984,-1172.69,940.7830205541605,1179.27374225307,2120.0567628072304
916,8,115.894,22.0807,-933.84,-123.533,13.319,-1174.27,941.2630462036051,1180.8250635678428,2122.0881097714478
916,9,115.555,21.7851,-934.107,-123.899,13.1451,-1175.21,941.4793869522636,1181.79621760903,2123.2756045612937
917,0,114.917,21.9958,-934.11,-123.766,12.9699,-1177.92,941.4091693873818,1184.4753131500927,2125.8844825374745
917,1,115.009,21.9542,-934.819,-124.132,12.6398,-1179.5,942.1229323923922,1186.0812653305168,2128.204197722909
917,2,114.946,22.0024,-935.324,-123.883,12.8337,-1180.84,942.617458727431,1187.3899136950297,2130.007372422461
917,3,114.429,22.3269,-935.651,-124.035,12.8743,-1181.69,942.8866741584642,1188.2515242681113,2131.1381984265754
917,4,113.976,22.3211,-935.977,-124.133,12.6814,-1182.46,943.1551858576668,1189.0254291624549,2132.180615020122
917,5,113.587,22.0525,-936.067,-124.482,12.0977,-1183.64,943.1912572825566,1190.2292939888894,2133.420551271446
917,6,113.311,22.1365,-937.014,-124.599,12.0387,-1185.3,944.0999118468607,1191.8917447061583,2135.991656553019
917,7,113.134,22.3133,-937.843,-124.483,12.1373,-1185.75,944.905645004775,1192.328140169597,2137.233785174372
917,8,112.923,22.5252,-938.497,-124.734,11.808,-1187.69,945.5345618077849,1194.280342181014,2139.814903988799
917,9,112.463,22.5328,-939.505,-124.658,11.7493,-1188.59,946.480479708821,1195.1668716603929,2141.647351369214
918,0,111.973,22.3991,-939.701,-124.715,11.7691,-1188.55,946.6137764742335,1195.1332333425464,2141.74700981678
918,1,111.619,22.5254,-941.311,-124.522,11.478,-1188.99,948.1732929834926,1195.5478631439228,2143.7211561274153
918,2,111.478,22.7581,-941.584,-124.501,11.3821,-1189.88,948.433289512557,1196.429883278335,2144.863172790892
918,3,111.231,22.7101,-942.632,-124.521,11.3827,-1191.34,949.443611504659,1197.8839847415481,2147.327596246207
918,4,111.033,22.6672,-942.134,-124.463,11.0924,-1191.27,948.9249722716966,1197.8056155348245,2146.730587806521
918,5,110.595,22.9491,-942.842,-124.733,10.8788,-1191.35,949.5835677705306,1197.9113039279828,2147.4948716985136
918,6,110.276,23.2815,-943.835,-124.716,11.1875,-1192.52,950.5405470800549,1199.0759739116825,2149.616520991737
918,7,109.929,23.3097,-944.06,-124.56,10.9574,-1193.01,950.724466265116,1199.544963023379,2150.2694292884953
