Devices
1000
		FP_links - Force			FP_links - Moment			FP_links - CoP			FP_links - Raw								FP_rechts - Force			FP_rechts - Moment			FP_rechts - CoP			FP_rechts - Raw								Combined Force			Combined Moment			Combined CoP			
Frame	Sub Frame	Fx	Fy	Fz	Mx	My	Mz	Cx	Cy	Cz	FX12	FX34	FY14	FY23	FZ1	FZ2	FZ3	FZ4	Fx	Fy	Fz	Mx	My	Mz	Cx	Cy	Cz	FX12	FX34	FY14	FY23	FZ1	FZ2	FZ3	FZ4	Fx	Fy	Fz	Mx	My	Mz	Cx	Cy	Cz
		N	N	N	N.mm	N.mm	N.mm	mm	mm	mm	V	V	V	V	V	V	V	V	N	N	N	N.mm	N.mm	N.mm	mm	mm	mm	V	V	V	V	V	V	V	V	N	N	N	N.mm	N.mm	N.mm	mm	mm	mm
317	3	163.682	-20.9089	-725.96	-89181.4	-23626.2	-16033.2	667.455	122.846	0	61.4624	102.22	23.3979	-2.48907	104.825	88.3005	314.954	217.88	-162.869	44.4109	-922.405	-112645	42002.7	27918.1	45.5361	122.12	0	-46.3557	-116.513	-45.2461	0.835245	153.731	87.3453	289.75	391.578	0.813278	23.502	-1648.36	-201826	526549	-2751.33	319.437	122.44	0
317	4	163.123	-20.9189	-725.207	-89175.9	-23568.6	-15735.5	667.501	122.966	0	61.4941	101.629	23.0796	-2.16069	104.628	88.1329	314.663	217.784	-163.22	44.2414	-922.939	-112746	41957.3	27965.5	45.4606	122.16	0	-46.4016	-116.819	-45.1138	0.872389	153.798	87.3638	290.141	391.637	-0.0972443	23.3225	-1648.15	-201922	526034	-2413.2	319.167	122.515	0
317	5	162.6	-20.8888	-724.068	-88935.2	-23512.4	-15619.7	667.527	122.827	0	61.2426	101.358	22.801	-1.91227	104.483	88.1681	313.975	217.441	-163.631	43.8897	-924.341	-112897	41899.9	28006.6	45.3295	122.138	0	-46.4565	-117.175	-44.8492	0.959502	154.075	87.5257	290.857	391.884	-1.0312	23.0009	-1648.41	-201832	525235	-2235.21	318.632	122.441	0
317	6	162.165	-21.0304	-722.7	-88653.6	-23555.7	-15456.6	667.406	122.67	0	61.1813	100.983	22.6775	-1.64705	104.255	88.2652	313.34	216.84	-163.801	43.587	-925.095	-112972	41944.8	28012.3	45.3411	122.119	0	-46.5343	-117.266	-44.7028	1.1158	154.171	87.6875	290.982	392.256	-1.63629	22.5566	-1647.8	-201625	524279	-2165.66	318.17	122.361	0
317	7	161.446	-21.2097	-722.381	-88389.9	-23676.7	-15330.4	667.224	122.359	0	60.9298	100.516	22.6	-1.39022	104.273	88.6092	313.194	216.305	-164.207	43.2445	-927.02	-113045	42077.6	27967.8	45.3902	121.944	0	-46.7219	-117.485	-44.4064	1.16193	154.743	87.9633	291.391	392.922	-2.76105	22.0347	-1649.4	-201435	524067	-2209.44	317.732	122.126	0
317	8	160.973	-21.1479	-721.398	-88031.3	-23491.5	-15094.1	667.436	122.029	0	60.9783	99.9949	22.3591	-1.21127	104.435	88.6401	312.277	216.046	-164.531	43.0745	-928.129	-113047	42107.2	28112.4	45.3679	121.801	0	-46.6263	-117.905	-44.3466	1.27209	155.097	88.1729	291.698	393.161	-3.55821	21.9266	-1649.53	-201078	523594	-1785.16	317.421	121.901	0
317	9	160.333	-21.2117	-720.619	-87831.3	-23493.4	-14959.2	667.398	121.883	0	60.7734	99.5595	22.2125	-1.00078	104.369	88.7062	311.888	215.655	-164.71	42.7227	-929.301	-113079	42128.6	28106.2	45.3336	121.681	0	-46.6671	-118.043	-44.096	1.37331	155.489	88.3347	292.089	393.389	-4.37672	21.511	-1649.92	-200910	523068	-1701.17	317.027	121.769	0
318	0	159.718	-21.0404	-719.79	-87608.2	-23662.7	-14851.7	667.126	121.714	0	60.5472	99.1705	21.9717	-0.931259	104.207	88.8694	311.774	214.94	-164.865	42.092	-930.189	-113117	42145.1	28017.7	45.3081	121.606	0	-46.7679	-118.097	-43.5985	1.50653	155.632	88.6105	292.232	393.713	-5.14752	21.0516	-1649.98	-200725	522335	-1562.25	316.571	121.653	0
318	1	158.954	-21.0032	-718.469	-87203.3	-23571.6	-14652.1	667.192	121.373	0	60.4457	98.5081	21.825	-0.821832	104.045	89.1473	310.693	214.584	-164.966	41.7753	-932.096	-113219	42077.2	28002.6	45.1427	121.467	0	-46.8457	-118.12	-43.4381	1.66282	156.205	88.8201	293.148	393.923	-6.01208	20.7721	-1650.56	-200422	521434	-1351.73	315.913	121.427	0
318	2	158.48	-20.9729	-718.031	-87004	-23357.1	-14474.8	667.471	121.17	0	60.3675	98.1126	21.5842	-0.611344	104.339	89.0151	310.142	214.536	-164.989	41.4553	-932.7	-113359	42167.9	28028.9	45.2106	121.538	0	-46.759	-118.23	-43.2193	1.76405	156.33	88.7539	293.302	394.313	-6.50845	20.4824	-1650.73	-200363	521432	-1126.95	315.88	121.378	0
318	3	158.114	-21.0604	-717.345	-86863.3	-23328.7	-14237.5	667.479	121.09	0	60.3992	97.7153	21.3287	-0.26826	104.255	89.0326	309.749	214.307	-165.372	40.9562	-934.022	-113357	42138	28092.7	45.1147	121.365	0	-46.8227	-118.549	-42.9636	2.0074	156.511	89.2762	293.55	394.685	-7.2572	19.8958	-1651.37	-200221	520951	-887.123	315.466	121.245	0
318	4	157.615	-20.9991	-715.34	-86542.3	-23351.5	-14050.9	667.356	120.981	0	60.2577	97.3577	20.9874	0.0117679	103.817	89.0812	308.801	213.64	-165.861	40.5209	-935.282	-113469	42069.9	28075.6	44.981	121.321	0	-47.0881	-118.773	-42.7308	2.20986	156.607	89.6291	294.037	395.009	-8.24568	19.5218	-1650.62	-200011	519456	-674.7	314.703	121.173	0
318	5	156.796	-21.063	-715.072	-86312.9	-23472	-13903.7	667.175	120.705	0	59.9681	96.8279	20.8176	0.245433	103.9	89.3104	308.805	213.056	-165.889	40.1329	-936.484	-113476	41955	28006.9	44.8007	121.172	0	-47.0704	-118.819	-42.3339	2.20097	156.95	89.905	294.638	394.991	-9.09319	19.0699	-1651.56	-199789	519033	-640.93	314.269	120.97	0
318	6	156.245	-21.1639	-714.007	-86117.9	-23389.9	-13715.2	667.242	120.612	0	60.0398	96.2054	20.8489	0.314992	103.883	89.1784	308.263	212.683	-166.062	39.854	-937.096	-113640	42113.7	28030.6	44.9406	121.268	0	-47.0244	-119.037	-42.0869	2.23294	157.209	89.6585	294.83	395.399	-9.81674	18.69	-1651.1	-199758	518529	-499.386	314.05	120.985	0
318	7	155.527	-21.2964	-712.332	-86060	-23404.7	-13588.4	667.143	120.815	0	59.8899	95.6376	20.872	0.424391	103.379	88.9666	307.742	212.244	-166.153	39.3472	-938.449	-113587	42078.2	28009.3	44.8381	121.037	0	-46.9696	-119.184	-41.6583	2.31109	157.6	90.0851	295.173	395.591	-10.626	18.0508	-1650.78	-199647	517306	-486.588	313.37	120.941	0
318	8	155.218	-20.9619	-711.619	-85748.8	-23384.3	-13438	667.139	120.498	0	59.8517	95.3661	20.4911	0.470773	103.413	89.1472	307.187	211.871	-166.537	39.1078	-939.775	-113565	41971.8	27978.7	44.6615	120.842	0	-47.2757	-119.261	-41.6071	2.49935	157.858	90.5522	295.66	395.705	-11.3193	18.1459	-1651.39	-199314	516720	-132.635	312.9	120.694	0
318	9	154.648	-21.1282	-711.064	-85450.8	-23340.3	-13254.9	667.176	120.173	0	59.7652	94.8827	20.384	0.744248	103.396	89.4736	306.534	211.66	-166.643	38.8664	-940.569	-113706	42041.8	27923.7	44.6982	120.89	0	-47.304	-119.339	-41.3249	2.45852	158.249	90.3058	296.147	395.867	-11.9953	17.7382	-1651.63	-199156	516446	-120.991	312.688	120.582	0
319	0	154.198	-21.486	-710.527	-85419.2	-23297.5	-13068.1	667.211	120.22	0	59.7735	94.4241	20.407	1.079	103.234	89.4562	306.225	211.612	-166.675	38.2267	-941.218	-113544	41987.6	27894.6	44.6099	120.636	0	-47.258	-119.417	-40.8593	2.63253	158.622	90.6183	296.291	395.687	-12.4771	16.7407	-1651.74	-198963	516059	-213.73	312.433	120.457	0
319	1	153.777	-21.5794	-709.582	-85109.2	-23341.7	-12852.8	667.105	119.943	0	59.8517	93.9258	20.2982	1.28117	103.413	89.4076	305.947	210.814	-166.807	37.7776	-942.096	-113582	42048.8	27953.5	44.6332	120.563	0	-47.1483	-119.658	-40.5576	2.77998	159.061	90.5817	296.634	395.819	-13.0291	16.1983	-1651.68	-198691	515414	-4.91714	312.055	120.296	0
319	2	153.256	-21.6351	-708.784	-84675.2	-23254.5	-12662.5	667.191	119.465	0	59.7652	93.4904	20.0888	1.54632	103.51	89.7513	305.048	210.475	-166.962	37.4663	-942.498	-113496	42119.5	27922.9	44.6892	120.42	0	-47.2668	-119.695	-40.3795	2.91317	159.434	90.6	296.663	395.801	-13.7067	15.8311	-1651.28	-198171	515014	115.814	311.887	120.01	0
319	3	152.874	-21.4397	-708.135	-84600.4	-23341.7	-12650.9	667.038	119.469	0	59.6637	93.2106	20.074	1.36571	103.282	89.7826	304.937	210.133	-167.063	37.0458	-944.031	-113302	42110.1	27895.9	44.6068	120.02	0	-47.281	-119.782	-40.0602	3.01442	159.988	91.2177	296.844	395.981	-14.1886	15.6061	-1652.17	-197903	514463	237.171	311.387	119.784	0
319	4	152.399	-21.2932	-707.826	-84411.4	-23311.2	-12488.6	667.067	119.254	0	59.6404	92.7587	19.8794	1.41373	103.299	89.9631	304.576	209.988	-167.36	36.1962	-944.425	-113275	42112.3	27800.1	44.5904	119.94	0	-47.4225	-119.937	-39.3989	3.20265	160.18	91.3429	296.94	395.963	-14.9605	14.903	-1652.25	-197686	514279	406.322	311.26	119.646	0
319	5	151.908	-21.6535	-706.976	-84070.4	-23140.2	-12280.8	667.269	118.915	0	59.5306	92.3779	19.7327	1.9208	103.575	89.9458	303.809	209.646	-167.419	35.8978	-945.244	-113287	42114.8	27780.1	44.5545	119.849	0	-47.3819	-120.038	-39.1147	3.21694	160.523	91.409	297.283	396.029	-15.5111	14.2443	-1652.22	-197357	513858	341.894	311.01	119.45	0
319	6	151.55	-21.9249	-705.952	-84087	-23265.9	-12219.5	667.043	119.112	0	59.429	92.1213	19.8184	2.10648	103.217	89.7826	303.794	209.159	-167.561	35.5142	-946.427	-113273	42096.7	27791.3	44.4797	119.685	0	-47.3907	-120.17	-38.8731	3.35894	160.896	91.6848	297.656	396.191	-16.0102	13.5893	-1652.38	-197360	512997	224.442	310.46	119.44	0
319	7	151.622	-21.7535	-705.66	-83892.2	-23158.2	-12185.6	667.182	118.885	0	59.4606	92.1609	19.647	2.10648	103.251	89.9631	303.204	209.241	-167.794	34.8053	-946.535	-113349	42048.2	27732.6	44.4233	119.752	0	-47.5233	-120.27	-38.3987	3.59338	160.878	91.6665	297.866	396.125	-16.1722	13.0519	-1652.19	-197241	512852	319.572	310.406	119.381	0
319	8	151.145	-21.5526	-705.43	-83366.9	-23057.1	-12041.4	667.315	118.179	0	59.3741	91.7704	19.3914	2.16115	103.689	90.404	302.454	208.882	-167.917	34.795	-946.783	-113107	42057.4	27698.4	44.4214	119.465	0	-47.5694	-120.348	-38.2927	3.49763	161.401	91.7326	297.914	395.735	-16.7729	13.2425	-1652.21	-196474	512801	570.244	310.372	118.916	0
319	9	150.968	-21.7246	-704.531	-83226.8	-22881.5	-11886	667.522	118.131	0	59.5471	91.421	19.4309	2.29372	103.721	90.2063	301.802	208.803	-168.159	34.1195	-947.612	-113082	41885.7	27809	44.2014	119.334	0	-47.4597	-120.699	-37.933	3.81352	161.527	92.1223	298.371	395.591	-17.1906	12.3949	-1652.14	-196309	512176	715.715	310.007	118.821	0
320	0	150.937	-21.8175	-704.077	-83034.8	-22832.7	-11778.1	667.571	117.934	0	59.6953	91.2422	19.4227	2.39483	103.672	90.404	301.263	208.737	-168.032	33.4687	-948.012	-112926	41776.2	27754.3	44.0672	119.119	0	-47.4137	-120.618	-37.499	4.03036	161.479	92.7217	298.22	395.591	-17.0943	11.6511	-1652.09	-195961	511797	703.995	309.788	118.614	0
320	1	150.859	-21.9273	-703.23	-82624.1	-22959.2	-11747.1	667.352	117.492	0	59.6088	91.2504	19.3452	2.58206	103.672	90.779	300.774	208.005	-168.214	33.0025	-948.289	-112680	41965.7	27594.1	44.2541	118.824	0	-47.6878	-120.526	-37.111	4.10851	162.166	92.6853	297.962	395.477	-17.3549	11.0752	-1651.52	-195304	511267	497.913	309.574	118.257	0
320	2	150.618	-22.1931	-701.859	-82348	-22783.6	-11568.8	667.538	117.328	0	59.617	91.0005	19.2133	2.97974	103.9	90.4182	300.055	207.486	-168.384	32.5905	-948.501	-112592	41933.5	27604.7	44.2103	118.705	0	-47.6933	-120.69	-36.8322	4.24169	162.568	92.5895	298.257	395.087	-17.7659	10.3975	-1650.36	-194940	510451	500.814	309.297	118.12	0
320	3	150.635	-22.1766	-700.965	-82164.8	-22692.1	-11510.9	667.627	117.217	0	59.7501	90.8845	19.2215	2.95505	103.769	90.4526	299.354	207.389	-168.297	32.3661	-948.093	-112470	41879.7	27578.5	44.1726	118.628	0	-47.6472	-120.65	-36.6541	4.28793	162.616	92.5895	298.172	394.715	-17.6623	10.1896	-1649.06	-194635	509863	543.982	309.184	118.028	0
320	4	150.626	-22.2393	-699.971	-81848.9	-22715.2	-11538	667.548	116.932	0	59.687	90.9391	19.2446	2.99472	103.558	90.779	298.586	207.047	-168.306	32.1559	-947.786	-112162	41760.6	27502.8	44.0612	118.341	0	-47.7569	-120.549	-36.4988	4.34295	162.616	93.0453	297.848	394.277	-17.6799	9.91655	-1647.76	-194011	509025	397.211	308.92	117.742	0
320	5	150.658	-22.3407	-699.171	-81501.3	-22486.4	-11469.3	667.839	116.568	0	59.7501	90.9077	19.1902	3.15049	103.738	90.8763	297.541	207.016	-168.658	31.595	-948.31	-112221	41892.4	27376.6	44.1758	118.338	0	-47.9674	-120.69	-35.9611	4.36608	162.959	92.895	297.98	394.475	-17.9997	9.25429	-1647.48	-193722	508826	268.805	308.851	117.587	0
320	6	150.518	-22.2556	-697.951	-81426.1	-22593.9	-11319.8	667.628	116.665	0	59.8517	90.6661	19.004	3.25161	103.265	90.8763	297.201	206.609	-168.741	31.2775	-948.436	-111911	41703	27388.1	43.9703	117.995	0	-48.0365	-120.704	-35.8637	4.58616	163.218	93.321	298.076	393.821	-18.2231	9.02192	-1646.39	-193337	507675	489.468	308.357	117.431	0
320	7	150.448	-22.4828	-696.942	-81002.9	-22562.4	-11241.2	667.627	116.226	0	59.8201	90.6279	18.9346	3.54813	103.592	90.8763	296.628	205.845	-168.499	31.0678	-948.388	-111698	41774.3	27359.3	44.0476	117.776	0	-47.8721	-120.627	-35.6364	4.56864	163.609	93.3326	297.848	393.599	-18.0509	8.58499	-1645.33	-192701	507071	380.165	308.188	117.12	0
320	8	150.393	-22.5989	-696.355	-80491.1	-22485	-11214.7	667.711	115.589	0	59.7968	90.5965	18.9346	3.66429	103.834	91.3344	295.698	205.489	-168.298	30.9992	-948.388	-111795	41558.9	27280.6	43.8206	117.878	0	-47.8577	-120.44	-35.5215	4.52238	163.296	93.4646	298.209	393.419	-17.9044	8.40023	-1644.74	-192286	506523	246.641	307.965	116.909	0
320	9	150.206	-22.5995	-695.636	-80203.6	-22298.9	-11177.2	667.945	115.295	0	59.687	90.5187	18.8259	3.77359	104.062	91.3001	294.948	205.326	-168.252	30.451	-948.045	-111600	41604.1	27200.2	43.8841	117.716	0	-47.9904	-120.262	-35.2484	4.79743	163.446	93.5604	297.83	393.209	-18.0464	7.85147	-1643.68	-191803	506250	203.318	307.998	116.691	0
321	0	150.136	-22.5459	-694.249	-80078.9	-22128	-11049.7	668.127	115.346	0	59.7501	90.3863	18.6165	3.92937	104.045	90.8592	294.295	205.05	-168.307	30.275	-947.102	-111465	41653	27116.7	43.9795	117.69	0	-48.2009	-120.107	-35.1881	4.91313	163.362	93.4465	297.361	392.933	-18.171	7.72906	-1641.35	-191544	505500	284.874	307.978	116.699	0
321	1	150.246	-22.796	-692.278	-79855.4	-22066.6	-10938.2	668.125	115.352	0	59.9065	90.3399	18.6015	4.19443	103.655	90.7131	293.299	204.611	-168.057	30.2987	-946.309	-111392	41632.7	27088.4	43.9948	117.712	0	-48.0509	-120.006	-35.1018	4.80312	163.152	93.3986	297.036	392.723	-17.8104	7.50275	-1638.59	-191248	504161	193.022	307.68	116.715	0
321	2	149.965	-22.64	-691.532	-79611.4	-21972.5	-10877.4	668.226	115.123	0	59.7886	90.1761	18.4072	4.23278	103.51	90.9421	292.5	204.58	-167.887	30.4075	-946.917	-111155	41506.2	27113.3	43.8331	117.387	0	-48.0134	-119.874	-35.2744	4.86683	163.561	93.7402	297.283	392.333	-17.9224	7.76755	-1638.45	-190767	503606	387.96	307.368	116.431	0
321	3	149.826	-22.7974	-691.482	-79376.7	-21888.3	-10748.6	668.346	114.792	0	59.8283	89.9973	18.3147	4.48273	103.851	91.0395	292.19	204.4	-167.81	30.5086	-945.656	-111004	41644.4	27047.2	44.0378	117.383	0	-48.0913	-119.718	-35.3117	4.80313	163.639	93.3147	296.742	391.961	-17.9842	7.71116	-1637.14	-190381	503793	340.364	307.728	116.289	0
321	4	149.935	-22.9137	-690.223	-79038.2	-21703.8	-10756.8	668.555	114.511	0	59.8201	90.1145	18.3147	4.59898	103.997	90.9251	291.226	204.076	-167.623	30.5865	-944.983	-110917	41573.7	26983.5	43.9942	117.374	0	-48.1143	-119.509	-35.3433	4.75683	163.362	93.4166	296.453	391.751	-17.6883	7.67283	-1635.21	-189955	503026	187.143	307.622	116.166	0
321	5	149.981	-23.1866	-688.889	-78608.4	-21657.6	-10746.6	668.562	114.109	0	59.7968	90.1842	18.369	4.81752	103.883	91.2197	290.149	203.637	-167.39	30.6637	-944.869	-110800	41479.8	26990.8	43.9001	117.265	0	-48.0596	-119.33	-35.4755	4.81182	163.38	93.5604	296.453	391.475	-17.409	7.47717	-1633.76	-189408	502044	13.6242	307.294	115.934	0
321	6	150.2	-23.0301	-688.32	-78462.7	-21628.5	-10743.3	668.578	113.992	0	59.9065	90.2934	18.2835	4.74664	103.834	91.2515	289.742	203.491	-167.212	30.6335	-944.593	-110704	41462.5	26782.1	43.8946	117.197	0	-48.2008	-119.011	-35.2485	4.61501	163.543	93.4465	296.453	391.151	-17.0123	7.60335	-1632.91	-189167	501658	-82.3307	307.216	115.846	0
321	7	150.184	-23.0782	-687.994	-78167.9	-21607.3	-10605.6	668.594	113.617	0	60.0629	90.1216	18.1828	4.89539	104.062	91.4316	289.35	203.15	-167.002	30.3358	-943.926	-110424	41430.2	26757.2	43.8914	116.984	0	-48.2153	-118.787	-35.1881	4.85231	163.591	93.6263	295.996	390.713	-16.8179	7.25755	-1631.92	-188592	501418	-3.1929	307.257	115.565	0
321	8	150.192	-23.0935	-687.096	-77893.5	-21487.3	-10627.5	668.727	113.366	0	59.9999	90.1923	18.1597	4.93381	104.159	91.4147	288.632	202.89	-166.824	30.8228	-943.458	-110410	41460.7	26744.9	43.9455	117.027	0	-48.1922	-118.632	-35.4841	4.66136	163.476	93.4945	295.804	390.683	-16.6319	7.72928	-1630.55	-188304	500940	-48.027	307.221	115.485	0
321	9	150.052	-23.5613	-686.752	-77492.6	-21238.6	-10562.6	669.074	112.839	0	59.9532	90.0983	18.2684	5.29292	104.5	91.7093	287.587	202.956	-166.724	30.9118	-943.817	-110398	41333.1	26691.5	43.7936	116.969	0	-48.3017	-118.422	-35.5992	4.68733	163.314	93.854	295.918	390.731	-16.6723	7.35052	-1630.57	-187890	500821	-364.048	307.145	115.23	0
322	0	150.365	-23.9895	-686.41	-77268.9	-21289.4	-10442.3	668.984	112.57	0	60.1177	90.2469	18.206	5.78352	104.418	92.0844	287.131	202.776	-166.756	30.8423	-942.754	-110227	41297.9	26605	43.8057	116.921	0	-48.5122	-118.244	-35.5992	4.75683	163.152	93.8182	295.509	390.275	-16.3914	6.85282	-1629.16	-187496	500496	-629.963	307.21	115.087	0
322	1	150.474	-23.9195	-685.465	-76842.1	-21272.6	-10298.3	668.966	112.102	0	60.3524	90.1216	18.051	5.8685	104.549	92.2963	286.396	202.224	-166.56	31.0615	-942.91	-110037	41444	26603.4	43.9532	116.699	0	-48.4171	-118.143	-35.7084	4.64687	163.56	93.8361	295.202	390.311	-16.0864	7.14199	-1628.38	-186879	499997	-438.589	307.053	114.764	0
322	2	150.397	-24.4491	-684.668	-76580.5	-21286.3	-10219.6	668.91	111.851	0	60.4773	89.9195	18.3307	6.11833	104.532	92.4595	285.875	201.802	-166.359	31.2096	-942.172	-110070	41472.2	26444.1	44.0177	116.826	0	-48.5122	-117.847	-35.6452	4.4356	163.296	93.6564	294.926	390.293	-15.9626	6.76051	-1626.84	-186650	499453	-889.854	307.008	114.732	0
322	3	150.592	-24.8141	-683.675	-76455.5	-21338.2	-10222.6	668.789	111.83	0	60.4458	90.1458	18.361	6.45315	104.256	92.5083	285.434	201.477	-166.313	31.0678	-941.512	-109876	41364.6	26486.4	43.9343	116.702	0	-48.4719	-117.841	-35.6538	4.58598	163.332	93.6742	294.83	389.676	-15.7216	6.25363	-1625.19	-186332	498599	-1106.14	306.795	114.652	0
322	4	150.794	-25.0245	-684.132	-76337.1	-21285.1	-10161.2	668.888	111.582	0	60.587	90.2075	18.369	6.65548	104.5	92.7371	285.287	201.608	-166.095	31.2714	-941.415	-109946	41171.5	26512.2	43.7336	116.788	0	-48.4257	-117.669	-35.8951	4.62371	162.971	93.836	295.058	389.549	-15.3003	6.24695	-1625.55	-186283	498779	-1166.11	306.838	114.597	0
322	5	150.513	-25.2037	-683.331	-76069	-21194.6	-10086.4	668.984	111.321	0	60.4926	90.0206	18.3378	6.86586	104.646	92.7203	284.715	201.249	-165.73	31.2225	-941.529	-109815	41311.6	26448.8	43.8772	116.635	0	-48.371	-117.359	-35.878	4.6555	163.236	93.884	294.698	389.711	-15.2164	6.01883	-1624.86	-185884	498448	-1280.17	306.764	114.4	0
322	6	150.483	-25.2509	-682.844	-75910	-21172.6	-9964.25	668.993	111.167	0	60.587	89.8962	18.206	7.04492	104.532	92.9003	284.243	201.169	-165.615	31.2636	-941.007	-109696	41469.7	26323.1	44.0696	116.573	0	-48.4574	-117.157	-35.7774	4.51378	163.428	93.6564	294.277	389.645	-15.1315	6.01269	-1623.85	-185606	498288	-1316.78	306.856	114.3	0
322	7	150.42	-25.5239	-681.701	-75776.6	-21025.6	-9914.51	669.157	111.158	0	60.5474	89.873	18.214	7.30991	104.37	92.7691	283.459	201.104	-165.615	31.3098	-940.651	-109534	41188.9	26245.8	43.7876	116.445	0	-48.6131	-117.002	-35.809	4.49919	163.086	94.1294	294.295	389.142	-15.1948	5.78584	-1622.35	-185310	497354	-1535.41	306.563	114.223	0
322	8	150.538	-25.9133	-682.125	-75444.8	-20873.6	-9840.31	669.399	110.603	0	60.6103	89.9275	18.2372	7.67607	104.776	93.2435	282.823	201.283	-165.178	31.4741	-940.375	-109524	41279.1	26248.5	43.8964	116.468	0	-48.3855	-116.792	-35.8866	4.41245	163.169	93.9143	294.114	389.177	-14.6399	5.56087	-1622.5	-184968	497893	-1731.04	306.868	114.002	0
322	9	150.444	-25.9759	-681.713	-75113.1	-20661	-9738.49	669.693	110.183	0	60.6023	89.8417	18.0742	7.90169	105.198	93.2587	282.104	201.152	-165.048	31.5439	-939.139	-109427	41422.7	26133.2	44.1072	116.518	0	-48.489	-116.559	-35.855	4.31112	163.037	93.6084	293.447	389.046	-14.6045	5.56799	-1620.85	-184540	497961	-1788.43	307.222	113.854	0
323	0	150.702	-26.2792	-681.258	-74769.3	-20671.6	-9753.44	669.657	109.752	0	60.7433	89.9588	18.2763	8.00287	105.181	93.733	281.403	200.941	-164.798	31.5444	-939.227	-109347	41313.1	26072.8	43.9863	116.423	0	-48.4172	-116.381	-35.7774	4.23298	162.941	93.9017	293.435	388.949	-14.0963	5.2653	-1620.48	-184117	497522	-2076.02	307.02	113.618	0
323	1	150.842	-26.4195	-680.753	-74660.8	-20707.8	-9709.74	669.581	109.674	0	60.7587	90.0831	18.1749	8.24453	105.019	93.8627	281.093	200.779	-164.465	31.9831	-939.467	-109139	41153.4	25903.8	43.805	116.172	0	-48.5121	-115.953	-35.9181	3.93503	163.055	94.2734	293.531	388.608	-13.6234	5.56361	-1620.22	-183800	496973	-2299.53	306.732	113.441	0
323	2	150.787	-26.7463	-679.646	-74377.1	-20704.9	-9662.92	669.536	109.435	0	60.7901	89.9974	18.2994	8.44691	104.856	94.0426	280.358	200.389	-164.264	32.2766	-938.784	-109052	41248.4	25846.1	43.9381	116.163	0	-48.6362	-115.628	-36.2055	3.92892	163.103	94.0282	293.189	388.464	-13.4768	5.53023	-1618.43	-183429	496296	-2539.23	306.653	113.338	0
323	3	150.873	-26.8871	-679.826	-74226.2	-20684.6	-9568.43	669.574	109.184	0	60.8135	90.0599	18.1206	8.76644	104.922	94.369	280.065	200.471	-164.273	32.4868	-938.836	-108895	41285.6	25825.4	43.9753	115.99	0	-48.714	-115.559	-36.3522	3.86544	163.218	94.2253	292.93	388.464	-13.3997	5.59973	-1618.66	-183121	496480	-2563.99	306.722	113.131	0
323	4	150.811	-27.2141	-679.041	-73841.1	-20503.8	-9497.63	669.805	108.743	0	60.8683	89.9428	18.2219	8.99214	105.197	94.4666	279.15	200.227	-163.859	32.8306	-938.069	-108819	41258.6	25751.5	43.9825	116.003	0	-48.573	-115.286	-36.4299	3.59926	163.037	94.142	292.654	388.236	-13.048	5.61654	-1617.11	-182660	496083	-2795.92	306.772	112.954	0
323	5	151.038	-27.8447	-677.576	-73553.8	-20512.6	-9365.52	669.726	108.554	0	61.0561	89.982	18.3147	9.52998	105.067	94.4666	278.417	199.625	-163.402	33.0007	-937	-108812	41191.8	25716.9	43.9614	116.128	0	-48.4489	-114.953	-36.562	3.56137	162.827	93.8183	292.557	387.798	-12.3634	5.156	-1614.58	-182365	494982	-3139.88	306.571	112.949	0
323	6	151.155	-28.3808	-677.593	-73393.8	-20452.3	-9366.43	669.816	108.316	0	61.0715	90.0831	18.5319	9.84893	105.311	94.581	278.156	199.545	-163.232	33.0781	-936.255	-108571	41164.9	25597.1	43.9676	115.963	0	-48.6447	-114.588	-36.6627	3.58458	162.779	93.9497	292.101	387.426	-12.0776	4.6973	-1613.85	-181965	495027	-3635.89	306.737	112.752	0
323	7	151.101	-28.4116	-677.787	-72988.3	-20409.3	-9237.59	669.888	107.686	0	61.2673	89.8338	18.5161	9.89555	105.684	95.0872	277.649	199.366	-163.1	33.155	-935.72	-108438	41183.5	25577	44.0127	115.888	0	-48.7372	-114.363	-36.8494	3.69445	162.664	94.0458	291.68	387.33	-11.9993	4.74335	-1613.51	-181427	495225	-3548.72	306.925	112.442	0
323	8	151.242	-28.9104	-678.128	-72945.1	-20343.4	-9175.29	670.001	107.568	0	61.3062	89.9354	18.5783	10.3321	105.668	95.397	277.34	199.724	-162.727	33.233	-935.346	-108304	41082.7	25526.5	43.9225	115.791	0	-48.6277	-114.099	-36.864	3.63101	162.502	94.2733	291.469	387.102	-11.485	4.32261	-1613.47	-181249	495429	-3886.09	307.057	112.335	0
323	9	151.366	-29.1979	-677.703	-72727.7	-20293.7	-9150.47	670.055	107.315	0	61.3376	90.0286	18.6247	10.5732	105.733	95.5602	276.834	199.577	-162.479	33.5848	-934.567	-107943	41223.9	25471.3	44.1102	115.501	0	-48.5814	-113.898	-37.0046	3.41979	162.91	94.142	290.85	386.664	-11.1129	4.38693	-1612.27	-180671	495323	-4117.67	307.221	112.06	0
