Devices
1000
		FP_links - Force			FP_links - Moment			FP_links - CoP			FP_links - Raw								FP_rechts - Force			FP_rechts - Moment			FP_rechts - CoP			FP_rechts - Raw								Combined Force			Combined Moment			Combined CoP			
Frame	Sub Frame	Fx	Fy	Fz	Mx	My	Mz	Cx	Cy	Cz	FX12	FX34	FY14	FY23	FZ1	FZ2	FZ3	FZ4	Fx	Fy	Fz	Mx	My	Mz	Cx	Cy	Cz	FX12	FX34	FY14	FY23	FZ1	FZ2	FZ3	FZ4	Fx	Fy	Fz	Mx	My	Mz	Cx	Cy	Cz
		N	N	N	N.mm	N.mm	N.mm	mm	mm	mm	V	V	V	V	V	V	V	V	N	N	N	N.mm	N.mm	N.mm	mm	mm	mm	V	V	V	V	V	V	V	V	N	N	N	N.mm	N.mm	N.mm	mm	mm	mm
112	7	42.0466	-4.85705	-349.582	-52847.9	-20202.8	-5059.25	642.209	151.175	0	18.5554	23.4913	11.4188	-6.56173	40.4691	33.0743	185.714	90.3246	-39.4943	-16.8677	-374.772	-51218.8	35119.8	2520.29	93.7098	136.667	0	-16.3678	-23.1265	6.61715	10.2506	68.1355	22.0826	85.5401	199.014	2.55238	-21.7248	-724.354	-104067	259624	-5938.89	358.422	143.668	0
112	8	42.3772	-4.96475	-348.769	-52835.9	-20260.5	-5019.9	641.908	151.493	0	18.7962	23.581	11.4725	-6.50774	40.2322	32.9362	185.551	90.0496	-39.8373	-16.921	-375.539	-50866.5	35145.2	2469.81	93.5861	135.45	0	-16.6579	-23.1794	6.61715	10.3038	68.7924	22.4908	85.4884	198.767	2.53996	-21.8858	-724.307	-103702	259023	-6025.42	357.614	143.175	0
112	9	42.3054	-5.12013	-349.745	-52548.7	-20205.5	-4976.19	642.228	150.249	0	18.8442	23.4612	11.55	-6.42986	40.6193	33.6019	185.249	90.2748	-39.9766	-16.8668	-374.603	-51080.9	35036	2441.67	93.5284	136.361	0	-16.6544	-23.3223	6.74766	10.1192	68.239	22.1599	85.6249	198.579	2.32878	-21.987	-724.348	-103630	259652	-6118.62	358.463	143.066	0
113	0	42.2153	-4.88159	-349.395	-52630.1	-20306.9	-4932.08	641.88	150.632	0	18.778	23.4373	11.2995	-6.4179	40.282	33.589	185.337	90.1871	-39.793	-17.0504	-375.351	-50823	35093.1	2407.76	93.4941	135.402	0	-16.5765	-23.2165	6.90288	10.1475	68.7924	22.4908	85.5143	198.553	2.42233	-21.932	-724.746	-103453	259363	-5941.43	357.867	142.744	0
113	1	42.3351	-4.96452	-349.845	-52731.6	-20159.4	-5042.25	642.376	150.729	0	18.766	23.5691	11.5143	-6.54976	40.6192	33.2876	185.501	90.4372	-39.7555	-16.8262	-375.123	-51001.3	35193.4	2497.25	93.8185	135.959	0	-16.4332	-23.3223	6.73186	10.0943	68.6487	22.16	85.4884	198.826	2.57957	-21.7907	-724.967	-103733	259925	-6020.16	358.534	143.086	0
113	2	41.9628	-4.79075	-349.532	-52630.5	-20257.2	-5077.66	642.045	150.574	0	18.5674	23.3954	11.4963	-6.70554	40.694	33.2375	185.664	89.9372	-39.7558	-17.1046	-375.18	-51024.7	35009.4	2488.83	93.3136	136.001	0	-16.5393	-23.2165	6.76001	10.3446	68.1873	22.6267	85.4884	198.877	2.20697	-21.8954	-724.712	-103655	259425	-5942.35	357.97	143.029	0
113	3	42.0898	-5.21573	-349.457	-52842.9	-20172.8	-4952.59	642.274	151.214	0	18.7961	23.2937	11.6156	-6.39984	40.4193	33.0994	185.551	90.3872	-39.6904	-16.8392	-374.661	-51148.7	35083	2486.84	93.6394	136.52	0	-16.4987	-23.1918	6.64189	10.1974	68.1097	22.1858	85.4884	198.877	2.39937	-22.055	-724.118	-103992	259530	-6116.76	358.408	143.611	0
113	4	42.2576	-5.10193	-349.044	-52626.6	-20245.3	-4977.58	641.998	150.773	0	18.8442	23.4134	11.5738	-6.47185	40.5068	33.2124	185.388	89.9372	-39.6122	-16.9729	-374.285	-51110.2	35044.3	2531.29	93.6299	136.554	0	-16.29	-23.3222	6.81287	10.16	67.9731	22.2187	85.352	198.741	2.64543	-22.0748	-723.329	-103737	259130	-6017.65	358.246	143.416	0
113	5	42.0833	-4.80342	-348.418	-52712	-20195.7	-4976.15	642.036	151.29	0	18.7118	23.3715	11.3651	-6.56171	40.2571	32.9613	185.224	89.9748	-39.7962	-16.8809	-373.552	-50916	34955.3	2564.47	93.5753	136.302	0	-16.5145	-23.2817	6.5238	10.3571	67.9473	22.2444	85.1897	198.171	2.28709	-21.6843	-721.97	-103628	258652	-5774.07	358.259	143.535	0
113	6	42.1128	-4.8213	-349.694	-52739.2	-20129.3	-5039.52	642.437	150.816	0	18.6216	23.4912	11.395	-6.57368	40.7565	33.0492	185.614	90.2747	-40.1601	-16.9211	-374.65	-50990	35154.2	2544.85	93.8321	136.101	0	-16.695	-23.4651	6.59239	10.3288	68.3568	22.2444	85.3002	198.748	1.95275	-21.7424	-724.344	-103729	259811	-5869.58	358.684	143.204	0
113	7	42.1257	-5.03028	-349.254	-52639.9	-20032.3	-4962.09	642.643	150.721	0	18.8081	23.3176	11.5381	-6.50777	40.7189	33.0743	185.136	90.3246	-39.6344	-16.9987	-375.018	-50907.1	35142.2	2475.81	93.7081	135.746	0	-16.5235	-23.1108	6.68238	10.3163	68.4345	22.5164	85.1897	198.877	2.49139	-22.029	-724.272	-103547	259588	-6007.47	358.412	142.967	0
113	8	41.8612	-5.06609	-349.406	-52550.3	-20179.3	-5014.69	642.247	150.399	0	18.5795	23.2817	11.5619	-6.49579	40.694	33.3505	185.312	90.0498	-39.6531	-17.2067	-374.77	-51108.4	34965.6	2490.38	93.2987	136.373	0	-16.4209	-23.2322	6.89045	10.3163	67.8885	22.5681	85.4366	198.877	2.20812	-22.2728	-724.177	-103659	259371	-6070.58	358.159	143.14	0
113	9	42.2091	-4.93461	-348.768	-52352.9	-20253.7	-5027.01	641.928	150.108	0	18.7299	23.4792	11.4963	-6.5617	40.694	33.4007	185.086	89.5875	-39.6126	-17.0482	-375.265	-51071	35160.3	2519.6	93.6945	136.093	0	-16.4084	-23.2041	6.73192	10.3163	68.4673	22.2961	85.4884	199.013	2.59657	-21.9828	-724.034	-103424	259045	-5961.63	357.78	142.844	0
114	0	42.3473	-5.30514	-348.78	-52585.8	-20177.8	-5009.56	642.147	150.77	0	18.8322	23.5152	11.6811	-6.37596	40.4194	33.2626	185.036	90.0622	-39.731	-17.0767	-374.006	-51342.5	34922.1	2503.96	93.3728	137.278	0	-16.5393	-23.1918	6.69476	10.382	67.6415	21.9725	85.7613	198.631	2.61629	-22.3819	-722.786	-103928	258891	-6219.2	358.184	143.788	0
114	1	42.1612	-5.11425	-349.495	-52516.5	-20299.5	-4996.21	641.918	150.264	0	18.7119	23.4493	11.5202	-6.40591	40.644	33.5137	185.45	89.8874	-39.56	-17.2196	-375.109	-51047.8	35032.9	2455.81	93.3936	136.089	0	-16.4987	-23.0613	6.82521	10.3944	68.2789	22.4647	85.5403	198.826	2.60115	-22.3339	-724.605	-103564	259380	-6120.38	357.961	142.925	0
114	2	41.9931	-5.06649	-348.934	-52674.1	-20405.3	-4994.45	641.521	150.958	0	18.6216	23.3715	11.4844	-6.4179	40.2822	33.2877	185.664	89.7	-39.7183	-17.2444	-374.96	-51017.1	34928.9	2532.23	93.1538	136.06	0	-16.4209	-23.2974	6.84999	10.3944	68.1615	22.5681	85.6248	198.605	2.27485	-22.3109	-723.893	-103691	258777	-6008.76	357.48	143.241	0
114	3	42.0353	-5.13272	-348.805	-52637.9	-20133.6	-4935.82	642.279	150.909	0	18.6757	23.3595	11.4188	-6.2861	40.619	32.9614	185.275	89.9498	-39.9521	-17.2444	-373.791	-50882.2	34911.4	2429.4	93.3983	136.125	0	-16.7355	-23.2165	6.84999	10.3944	67.8367	22.5681	85.1052	198.281	2.08321	-22.3772	-722.596	-103520	258941	-6099.32	358.349	143.261	0
114	4	42.1793	-4.88119	-348.667	-52579	-20173.5	-4980.41	642.141	150.8	0	18.754	23.4254	11.4069	-6.5257	40.694	32.9111	185.337	89.725	-40.0543	-17.2444	-373.994	-51103	35001.2	2491.67	93.5875	136.641	0	-16.6669	-23.3874	6.84999	10.3944	67.9213	22.1602	85.4106	198.502	2.12505	-22.1256	-722.661	-103682	258895	-5905.57	358.252	143.473	0
114	5	41.7415	-5.16234	-349.606	-52619.3	-20142.9	-4932.04	642.384	150.51	0	18.5675	23.174	11.4724	-6.31011	40.694	33.3253	185.362	90.2246	-39.7401	-17.0474	-375.025	-51248.3	35033.1	2449.59	93.4155	136.653	0	-16.5112	-23.229	6.84999	10.1975	68.0837	22.2186	85.7612	198.962	2.00142	-22.2098	-724.631	-103868	259615	-6096.08	358.271	143.338	0
114	6	42.1186	-5.09015	-348.406	-52551.2	-20210.3	-5062.16	641.992	150.834	0	18.5975	23.521	11.5499	-6.45979	40.4195	33.1246	185.086	89.7751	-40.1353	-17.0118	-374.253	-51231.4	35197.8	2531.29	94.0484	136.89	0	-16.7479	-23.3874	6.58916	10.4226	67.9732	21.9726	85.2675	199.039	1.98326	-22.1019	-722.658	-103783	258871	-6093.97	358.221	143.612	0
114	7	41.8076	-5.00087	-348.981	-52320	-20266.3	-4943.74	641.927	149.922	0	18.6096	23.198	11.4308	-6.4299	40.7812	33.4884	185.174	89.5376	-39.7648	-17.0112	-374.752	-50977	35009.9	2545.09	93.4216	136.029	0	-16.4707	-23.2942	6.66995	10.3413	68.2202	22.4646	85.4365	198.631	2.04277	-22.0121	-723.734	-103297	259031	-5899.26	357.909	142.728	0
114	8	41.868	-5.25086	-348.994	-52469.4	-20250.3	-4965.76	641.975	150.345	0	18.7419	23.1261	11.7346	-6.48379	40.4445	33.5639	185.061	89.9247	-40.0042	-17.1419	-374.746	-51253.9	35009.9	2561.31	93.4229	136.77	0	-16.5392	-23.465	6.75997	10.3819	67.9992	22.1603	85.7612	198.826	1.86376	-22.3928	-723.74	-103723	259056	-6080.06	357.94	143.316	0
114	9	41.8914	-5.23303	-349.243	-52430.4	-20130.6	-5029.42	642.359	150.126	0	18.6337	23.2577	11.7288	-6.49579	40.9184	33.2878	185.174	89.8624	-40.0665	-17.3633	-374.312	-51217.4	34989.3	2544.46	93.4763	136.831	0	-16.6295	-23.437	6.83758	10.5257	67.9473	22.0826	85.6767	198.605	1.82487	-22.5963	-723.555	-103648	259329	-6148.08	358.409	143.248	0
115	0	42.0233	-5.08999	-349.157	-52733.1	-20201.5	-5011.8	642.142	151.03	0	18.6757	23.3475	11.5858	-6.49579	40.3323	33.2375	185.337	90.2495	-39.8058	-17.2699	-375.05	-51476.8	34972.9	2472.74	93.2487	137.253	0	-16.642	-23.1638	6.78479	10.4851	67.6744	22.2186	85.9235	199.234	2.21746	-22.3599	-724.207	-104210	259181	-6102.06	357.883	143.895	0
115	1	41.7831	-5.32926	-348.994	-52694.8	-20236.3	-5013.51	642.015	150.99	0	18.4893	23.2937	11.6274	-6.29816	40.4817	33.0995	185.501	89.9125	-39.7561	-17.0476	-374.662	-51238.1	35085.5	2390.97	93.6459	136.758	0	-16.642	-23.1141	6.83757	10.21	68.0317	22.1085	85.5663	198.955	2.02693	-22.3768	-723.656	-103933	259145	-6353.02	358.105	143.622	0
115	2	42.0646	-5.24518	-348.554	-52492.5	-20050.6	-5086.94	642.475	150.601	0	18.5854	23.4791	11.7049	-6.45974	40.669	33.0743	184.836	89.9747	-39.8207	-17.2069	-375.511	-51155.3	35081.5	2538.02	93.4237	136.229	0	-16.4458	-23.3749	6.84999	10.3569	68.2461	22.4904	85.6248	199.149	2.24386	-22.4521	-724.064	-103648	259018	-6220.54	357.729	143.147	0
115	3	41.7957	-5.22175	-348.066	-52566.6	-20089.1	-4959.37	642.284	151.025	0	18.6096	23.1861	11.5858	-6.36405	40.5568	32.7983	184.986	89.7251	-39.899	-17.3748	-375.011	-50978.5	35050.9	2422.3	93.4664	135.939	0	-16.67	-23.229	6.98037	10.3944	68.1357	22.704	85.2417	198.929	1.89669	-22.5966	-723.076	-103545	258608	-6192.29	357.65	143.201	0
115	4	41.6699	-5.35294	-348.816	-52520.1	-20100.2	-4944.11	642.376	150.567	0	18.6096	23.0603	11.693	-6.34001	40.8061	33.0239	185.174	89.8123	-39.9114	-17.0742	-375.7	-51357.1	35102.7	2524.3	93.4329	136.697	0	-16.6545	-23.2569	6.6141	10.4601	68.2461	22.1863	85.9818	199.285	1.75847	-22.4271	-724.516	-103877	259174	-6166.86	357.72	143.375	0
115	5	41.7898	-5.44239	-348.141	-52439.3	-20046.9	-4959.68	642.417	150.627	0	18.6757	23.1141	11.7824	-6.34001	40.8562	32.7983	184.923	89.5627	-40.1075	-17.0769	-375.446	-51119.7	35036.1	2456.9	93.3186	136.157	0	-16.8381	-23.2694	6.6699	10.407	68.2721	22.4903	85.7288	198.955	1.68229	-22.5193	-723.587	-103559	258688	-6312.45	357.507	143.119	0
115	6	41.6816	-5.32331	-348.266	-52492.9	-20147.6	-4969.05	642.149	150.726	0	18.5555	23.1261	11.6633	-6.34001	40.719	32.8859	185.149	89.5126	-39.9486	-17.22	-374.96	-51383.5	34984.3	2524.36	93.3014	137.037	0	-16.614	-23.3345	6.75994	10.4601	67.8629	22.1604	85.9234	199.013	1.73304	-22.5433	-723.226	-103876	258623	-6171	357.596	143.629	0
115	7	41.7233	-5.30037	-347.766	-52575.9	-20112.3	-4904.64	642.167	151.182	0	18.5314	23.1919	11.4428	-6.14244	40.2825	32.9111	184.785	89.7872	-39.7156	-17.1789	-374.611	-51159.2	35026.7	2448.5	93.5016	136.566	0	-16.5641	-23.1515	6.83755	10.3413	68.194	22.0826	85.7028	198.631	2.00766	-22.4793	-722.377	-103735	258351	-6166.4	357.64	143.603	0
115	8	41.8017	-5.29955	-348.217	-52303.3	-20220.9	-4923.91	641.93	150.204	0	18.6636	23.1381	11.6035	-6.3039	40.7559	33.1871	184.986	89.2881	-39.6781	-17.1007	-375.103	-51455.9	35093	2451.09	93.5555	137.178	0	-16.4988	-23.1793	6.84999	10.2507	67.9993	21.9468	85.9234	199.233	2.12366	-22.4002	-723.32	-103759	258624	-6182.51	357.551	143.449	0
115	9	41.879	-5.5621	-348.178	-52440.5	-20100.6	-5015.19	642.269	150.614	0	18.5555	23.3234	11.7704	-6.20831	40.7191	32.9616	184.898	89.5997	-40.0043	-17.5466	-375.478	-51188.1	34946.1	2513.3	93.071	136.328	0	-16.617	-23.3873	6.98033	10.5662	68.0836	22.6002	85.8391	198.955	1.87471	-23.1087	-723.656	-103629	258570	-6395.36	357.311	143.201	0
116	0	41.7597	-5.47878	-348.43	-52469.7	-20242.8	-4962.4	641.903	150.589	0	18.5975	23.1622	11.7289	-6.25008	40.5568	33.187	185.149	89.5377	-39.675	-17.5038	-376.075	-51260.5	34899.8	2551.98	92.8003	136.304	0	-16.4459	-23.2291	6.87488	10.6289	68.1097	22.7299	86.0857	199.149	2.08469	-22.9825	-724.505	-103730	258558	-6245.56	356.876	143.174	0
116	1	41.6034	-5.58645	-348.755	-52545.7	-20152.7	-4956.61	642.215	150.667	0	18.4773	23.1261	11.7169	-6.13043	40.6689	33.0995	185.199	89.7872	-39.7311	-17.4789	-374.682	-51463.1	35044.7	2489.31	93.5323	137.352	0	-16.6045	-23.1266	6.84999	10.6289	67.8369	21.9147	85.8652	199.065	1.87232	-23.0653	-723.437	-104009	259020	-6377.82	358.041	143.77	0
116	2	41.9091	-5.54436	-348.531	-52342.8	-20259.6	-4981.88	641.871	150.181	0	18.6515	23.2576	11.7824	-6.23803	40.8311	33.2123	185.199	89.2882	-40.1475	-17.0875	-375.213	-51268.5	35089.3	2564.75	93.5184	136.639	0	-16.7727	-23.3748	6.52418	10.5633	68.1939	22.1666	85.8131	199.039	1.76164	-22.6318	-723.744	-103611	258801	-6298.18	357.587	143.16	0
116	3	41.64	-5.53225	-347.378	-52160	-20153.6	-4969.36	641.984	150.153	0	18.5556	23.0844	11.7944	-6.26212	40.8562	32.9616	184.647	88.9132	-39.8961	-17.2072	-375.233	-51409.6	35164.6	2468.84	93.7141	137.007	0	-16.667	-23.2291	6.78772	10.4195	68.1357	21.9728	85.8131	199.311	1.74387	-22.7395	-722.611	-103570	258176	-6373.1	357.282	143.327	0
116	4	41.3159	-5.40057	-347.727	-52270.9	-20061.5	-4994.09	642.307	150.322	0	18.3992	22.9167	11.7944	-6.3938	40.7191	33.0491	184.547	89.412	-39.8989	-17.6372	-375.206	-51461.2	35123.9	2491.96	93.6122	137.154	0	-16.642	-23.2569	6.9803	10.6569	67.9733	22.0567	85.8131	199.363	1.41699	-23.0377	-722.933	-103732	258471	-6282.53	357.531	143.488	0
116	5	41.729	-5.3768	-346.729	-52367.5	-20240.6	-4988.44	641.624	151.033	0	18.5733	23.1557	11.7289	-6.35207	40.1455	32.9364	184.547	89.1007	-40.1074	-17.5154	-375.478	-51244.1	35007.5	2408.2	93.2344	136.477	0	-16.838	-23.2694	7.00522	10.5102	68.0836	22.4901	85.8131	199.091	1.62158	-22.8922	-722.207	-103612	257477	-6344	356.514	143.465	0
116	6	41.6816	-5.44303	-347.628	-52311.4	-20213.1	-4945.15	641.854	150.482	0	18.5435	23.1381	11.6514	-6.20834	40.3193	33.3249	184.547	89.4371	-39.819	-17.348	-375.666	-51232	35002.4	2394.6	93.1742	136.376	0	-16.8102	-23.0088	6.80976	10.5382	68.1097	22.5681	85.8131	199.175	1.86266	-22.791	-723.294	-103543	258129	-6360.68	356.88	143.155	0
116	7	41.9212	-5.58647	-348.518	-52197.2	-20299.5	-4937.34	641.755	149.769	0	18.6636	23.2576	11.7049	-6.1184	40.6437	33.6766	184.822	89.3753	-39.8865	-17.5186	-375.147	-51104.3	35010.7	2456.07	93.3255	136.225	0	-16.667	-23.2195	6.96782	10.5507	67.9733	22.7039	85.4043	199.065	2.03468	-23.105	-723.665	-103301	258674	-6391.81	357.45	142.748	0
116	8	41.9034	-5.74219	-348.229	-52291.2	-20112.3	-4926.83	642.244	150.163	0	18.6217	23.2817	11.7169	-5.97468	40.694	33.3133	184.597	89.6247	-39.6506	-17.4908	-375.179	-51323.9	34915.1	2447.54	93.0625	136.798	0	-16.5766	-23.0739	6.94007	10.5507	67.6746	22.5941	85.7349	199.175	2.25283	-23.233	-723.408	-103615	258563	-6498.83	357.424	143.232	0
116	9	41.7594	-5.56984	-347.053	-52375.4	-20068.7	-4883.75	642.174	150.915	0	18.5435	23.216	11.5204	-5.95056	40.4198	32.8238	184.409	89.4005	-39.9268	-17.6747	-375.613	-51343.5	34938.6	2474.38	93.0175	136.693	0	-16.6948	-23.232	6.99275	10.6819	67.7587	22.7039	85.8131	199.337	1.83266	-23.2445	-722.666	-103719	257807	-6308.25	356.744	143.523	0
117	0	41.4716	-5.86127	-348.09	-52436.8	-20201.9	-4945.14	641.964	150.641	0	18.3992	23.0724	11.8118	-5.95056	40.6437	33.0237	185.073	89.3501	-39.5978	-17.5815	-375.42	-51403.3	35101.9	2480.32	93.5006	136.922	0	-16.5238	-23.0739	6.94008	10.6415	67.9212	22.3225	85.6768	199.499	1.87382	-23.4428	-723.51	-103840	258563	-6567.7	357.374	143.523	0
117	1	41.0935	-5.85515	-348.316	-52371.5	-20097.5	-5016.53	642.301	150.356	0	18.1767	22.9168	11.9373	-6.08219	40.8311	33.0743	184.923	89.4874	-39.8491	-17.4258	-375.641	-51339.6	35145.1	2463.15	93.5606	136.672	0	-16.6823	-23.1668	6.86247	10.5633	68.2199	22.2444	85.787	199.389	1.24436	-23.2809	-723.957	-103711	258869	-6651.99	357.575	143.256	0
117	2	41.3627	-5.64657	-347.629	-52313.3	-20115.8	-4968.69	642.134	150.486	0	18.3386	23.0242	11.7529	-6.10634	40.4449	33.2122	184.459	89.5126	-39.7162	-17.4007	-376.373	-51148.1	35168.6	2409.05	93.4408	135.898	0	-16.7198	-22.9964	6.84999	10.5507	68.5447	22.6518	85.6768	199.499	1.64655	-23.0473	-724.001	-103461	258393	-6512.24	356.896	142.902	0
117	3	41.225	-5.9386	-347.09	-52069.1	-20144.1	-5023.1	641.963	150.016	0	18.1767	23.0483	11.9133	-5.97471	40.7808	33.0996	184.383	88.8264	-39.9397	-17.27	-375.686	-51321.1	35182.9	2399.12	93.6498	136.607	0	-16.8505	-23.0892	6.78486	10.4852	68.188	22.3225	85.6507	199.525	1.28529	-23.2086	-722.777	-103390	258002	-6781	356.959	143.046	0
117	4	41.255	-6.13009	-347.288	-52173.7	-20035.2	-4983.53	642.31	150.232	0	18.2725	22.9825	12.0148	-5.88474	40.7191	33.0743	184.245	89.2494	-39.5979	-17.2459	-375.529	-51431.9	34997.4	2521.97	93.1948	136.958	0	-16.5489	-23.049	6.64212	10.6038	67.7008	22.516	85.787	199.525	1.65711	-23.376	-722.817	-103606	258064	-6752.62	357.025	143.336	0
117	5	41.4651	-5.82615	-346.927	-52366.4	-20109	-4943.19	642.037	150.944	0	18.4289	23.0362	11.8304	-6.00428	40.4198	32.7985	184.496	89.2129	-39.8493	-17.3763	-376.482	-51203.2	35003.7	2467.17	92.9758	136.005	0	-16.7476	-23.1017	6.7474	10.6289	68.3038	22.8396	85.9493	199.389	1.61586	-23.2024	-723.409	-103570	257744	-6554.33	356.29	143.169	0
117	6	41.435	-5.70011	-347.677	-52179.4	-20181.9	-5002.79	641.952	150.08	0	18.321	23.114	11.7944	-6.09425	40.6436	33.2994	184.547	89.1877	-39.7812	-17.6618	-376.936	-51450.2	35120.5	2431.41	93.1735	136.496	0	-16.667	-23.1141	7.03287	10.6289	68.1619	22.7559	85.9754	200.043	1.65384	-23.3619	-724.613	-103630	258313	-6561.47	356.483	143.014	0
117	7	41.4242	-6.14732	-347.417	-52194.1	-20220.8	-4891.24	641.797	150.235	0	18.561	22.8631	12.0562	-5.90893	40.5569	33.2628	184.547	89.0505	-39.6908	-17.7126	-375.628	-51577.4	35024.1	2499.31	93.2414	137.31	0	-16.5767	-23.1141	6.95259	10.76	67.7008	22.3226	85.9754	199.63	1.73337	-23.8599	-723.045	-103772	257995	-6695.05	356.817	143.52	0
117	8	41.4898	-5.96982	-347.34	-52050.1	-20113.2	-4864.91	642.094	149.854	0	18.5435	22.9463	11.8425	-5.87267	40.6688	33.3754	184.133	89.1625	-39.6783	-17.5817	-376.592	-51408.5	35201.9	2485.56	93.4749	136.51	0	-16.5641	-23.1141	6.9276	10.6541	68.3038	22.516	85.8392	199.933	1.81154	-23.5515	-723.932	-103459	258226	-6558.23	356.7	142.912	0
117	9	41.2382	-6.05296	-345.69	-52169.8	-20138.5	-4864.35	641.744	150.916	0	18.3992	22.839	11.8598	-5.80687	40.0087	32.9871	183.781	88.9133	-39.9395	-17.8834	-376.282	-51387	35193.9	2426.3	93.5306	136.565	0	-16.8254	-23.1141	7.05784	10.8256	68.162	22.5681	85.6769	199.875	1.2987	-23.9364	-721.973	-103557	257039	-6675.12	356.023	143.436	0
118	0	41.3213	-6.07642	-346.074	-52089.7	-20123.9	-4953.67	641.851	150.516	0	18.3749	22.9463	12.0028	-5.92637	40.1569	33.1868	183.731	89.0001	-40.1854	-18.0113	-375.77	-51498.2	35278.6	2385.24	93.8835	137.047	0	-17.0062	-23.1793	7.14794	10.8633	67.9734	22.2966	85.5146	199.985	1.13583	-24.0877	-721.844	-103588	257407	-6821.93	356.596	143.505	0
118	1	41.5433	-5.88026	-346.339	-52312.5	-20156.6	-4884.03	641.801	151.044	0	18.5071	23.0362	11.765	-5.88476	40.0702	32.9618	184.144	89.1625	-39.8315	-17.6973	-376.37	-51541.5	35023.4	2426.89	93.0561	136.944	0	-16.77	-23.0615	6.96511	10.7322	67.6747	22.7874	85.897	200.011	1.71173	-23.5776	-722.709	-103854	257304	-6573.32	356.027	143.701	0
118	2	41.5143	-5.97445	-347.049	-52327.1	-19959.1	-4899.46	642.489	150.777	0	18.5974	22.9168	11.9787	-6.00425	40.5932	32.7733	184.22	89.4621	-39.9519	-17.6993	-376.366	-51442.1	35121.9	2411.78	93.3185	136.681	0	-16.7851	-23.1667	7.05782	10.6415	68.0312	22.6202	85.8392	199.875	1.56237	-23.6738	-723.415	-103769	258097	-6669.79	356.776	143.444	0
118	3	41.6333	-5.93295	-346.902	-52032.6	-20157.7	-4959.91	641.892	149.992	0	18.5435	23.0898	11.9614	-6.02845	40.5569	33.2993	184.082	88.9639	-39.7288	-17.8442	-376.34	-51568.8	35254.3	2483.18	93.6766	137.027	0	-16.7324	-22.9964	6.88751	10.9567	68.1097	22.2966	85.8131	200.121	1.90452	-23.7771	-723.243	-103601	257928	-6629.8	356.627	143.246	0
118	4	41.064	-5.9867	-346.44	-52017.8	-20147.7	-5007.94	641.844	150.15	0	18.135	22.9289	11.9494	-5.96266	40.3947	33.2629	183.919	88.8629	-39.7437	-17.5414	-375.661	-51618.8	35305.3	2452.35	93.9819	137.408	0	-16.6545	-23.0891	6.91509	10.6263	67.9734	21.973	85.6769	200.037	1.32032	-23.5281	-722.1	-103637	257665	-6746.28	356.828	143.521	0
118	5	41.284	-5.80212	-345.95	-52267.2	-20064.5	-5018.16	642.002	151.083	0	18.1942	23.0898	11.8185	-6.01634	40.2325	32.6862	184.032	89.0001	-40.0171	-17.5448	-375.938	-51519.6	35350.7	2478.25	94.0332	137.043	0	-16.8379	-23.1792	6.7974	10.7474	68.2197	22.0566	85.6507	200.011	1.26688	-23.3469	-721.888	-103787	257451	-6601.4	356.636	143.771	0
118	6	41.2796	-5.76659	-346.563	-52204.8	-20193.1	-4878.04	641.733	150.636	0	18.3506	22.929	11.6635	-5.89689	40.3443	32.9982	184.333	88.8882	-40.1324	-18.0142	-376.423	-51483.5	35161.1	2461.01	93.4085	136.77	0	-16.8755	-23.2569	7.09787	10.9163	67.9996	22.6255	85.7869	200.011	1.14719	-23.7807	-722.986	-103688	257562	-6453.65	356.248	143.417	0
118	7	41.1355	-6.02915	-346.826	-52088.6	-20069.6	-4886.34	642.133	150.187	0	18.2429	22.8927	11.7703	-5.74111	40.6435	33.0743	184.108	89.0001	-39.9496	-18.1666	-376.501	-51624.4	35172.1	2364.54	93.4184	137.116	0	-16.8755	-23.0741	7.29063	10.8759	67.811	22.5942	85.8131	200.283	1.18589	-24.1957	-723.327	-103713	257880	-6742.21	356.52	143.383	0
118	8	41.3086	-6.07682	-346.851	-52142.2	-20107.9	-4964.74	642.027	150.33	0	18.2846	23.0241	11.9252	-5.84843	40.557	33.0743	184.195	89.0253	-39.9772	-17.9182	-376.638	-51606.1	35155.7	2391.04	93.341	137.018	0	-16.8755	-23.1016	7.12039	10.7978	67.9211	22.5681	85.9492	200.199	1.33148	-23.995	-723.489	-103748	257844	-6827.48	356.389	143.4	0
118	9	41.0822	-6.14246	-345.616	-51978.8	-20195.1	-4895.88	641.567	150.395	0	18.2967	22.7855	11.9494	-5.80689	40.1207	33.2121	183.669	88.6139	-39.7942	-17.5417	-376.257	-51619.1	35171.2	2396.14	93.4766	137.191	0	-16.8103	-22.984	6.88756	10.6541	67.9473	22.2967	85.9754	200.037	1.28799	-23.6841	-721.872	-103598	256907	-6799.47	355.89	143.513	0
119	0	41.2969	-6.41732	-346.624	-52064.8	-20191.6	-4887.13	641.748	150.205	0	18.3628	22.9341	12.0148	-5.59747	40.456	33.2375	184.119	88.8123	-39.9521	-17.7397	-376.042	-51810.6	35268.6	2385.12	93.7889	137.779	0	-16.863	-23.0891	7.04525	10.6944	67.8111	21.9731	85.9754	200.283	1.34485	-24.157	-722.667	-103875	257714	-6994.14	356.615	143.739	0
