Devices
1000
		FP_links - Force			FP_links - Moment			FP_links - CoP			FP_links - Raw								FP_rechts - Force			FP_rechts - Moment			FP_rechts - CoP			FP_rechts - Raw								Combined Force			Combined Moment			Combined CoP			
Frame	Sub Frame	Fx	Fy	Fz	Mx	My	Mz	Cx	Cy	Cz	FX12	FX34	FY14	FY23	FZ1	FZ2	FZ3	FZ4	Fx	Fy	Fz	Mx	My	Mz	Cx	Cy	Cz	FX12	FX34	FY14	FY23	FZ1	FZ2	FZ3	FZ4	Fx	Fy	Fz	Mx	My	Mz	Cx	Cy	Cz
		N	N	N	N.mm	N.mm	N.mm	mm	mm	mm	V	V	V	V	V	V	V	V	N	N	N	N.mm	N.mm	N.mm	mm	mm	mm	V	V	V	V	V	V	V	V	N	N	N	N.mm	N.mm	N.mm	mm	mm	mm
5	3	120.378	0.26134	-938.181	194742	-60875.1	29843.3	635.114	-207.574	0	102.065	18.3128	-19.3395	19.0782	298.542	545.032	57.2483	37.3596	-178.161	-25.6174	-1033.01	243069	61413	-43706.1	59.4507	-235.302	0	-141.414	-36.7471	52.0769	-26.4596	657.707	328.258	59.4171	-12.3726	-57.7834	-25.356	-1971.19	437811	657265	-13679.9	333.436	-222.105	0
5	4	120.282	0.347843	-938.183	194604	-60863.4	29798.4	635.126	-207.426	0	101.987	18.2951	-19.3134	18.9656	298.506	544.796	57.4664	37.4143	-178.031	-25.4903	-1032.91	242905	61498.6	-43603.3	59.5393	-235.166	0	-141.336	-36.6948	51.7845	-26.2942	657.401	328.187	59.2207	-11.9018	-57.7492	-25.1425	-1971.09	437509	657363	-13561.4	333.503	-221.963	0
5	5	119.97	0.416859	-937.803	194592	-60899.8	29766.7	635.061	-207.498	0	101.735	18.235	-19.3909	18.9741	298.362	544.723	57.4664	37.2519	-177.842	-25.1779	-1031.98	242651	61379.6	-43580.6	59.4774	-235.132	0	-141.302	-36.5396	51.4993	-26.3214	656.876	327.735	59.4736	-12.105	-57.8713	-24.7611	-1969.78	437243	656942	-13522.1	333.51	-221.975	0
5	6	119.692	0.460082	-936.558	194355	-60921.8	29690.8	634.951	-207.521	0	101.474	18.2173	-19.3825	18.9224	297.732	544.271	57.3759	37.1795	-177.556	-24.99	-1030.45	242541	61099.2	-43577	59.2936	-235.374	0	-141.215	-36.341	51.3278	-26.3378	655.973	327.648	59.4359	-12.6061	-57.8646	-24.5299	-1967.01	436897	655768	-13564.1	333.383	-222.112	0
5	7	119.907	0.667679	-935.797	193969	-60945.3	29540.5	634.873	-207.277	0	101.405	18.5023	-19.3479	18.6803	297.046	543.817	57.4841	37.4496	-177.341	-24.9725	-1029.37	242100	61060.4	-43519.4	59.3184	-235.193	0	-141.059	-36.2814	51.2412	-26.2687	655.089	327.141	59.4736	-12.335	-57.4339	-24.3048	-1965.17	436069	655173	-13511.5	333.393	-221.899	0
5	8	119.735	0.849268	-936.121	193872	-60862.6	29538.1	634.984	-207.102	0	101.318	18.4169	-19.4339	18.5846	297.171	543.654	57.6296	37.6668	-176.873	-24.6005	-1027.98	241709	60967.9	-43455.1	59.3083	-235.13	0	-140.817	-36.0559	50.9128	-26.3123	654.277	326.478	59.6171	-12.3913	-57.138	-23.7512	-1964.1	435581	655390	-13322.5	333.684	-221.771	0
5	9	119.37	1.09993	-935.635	193709	-60843.3	29469.4	634.971	-207.034	0	101.118	18.2519	-19.417	18.3171	297.118	543.129	57.901	37.4867	-176.485	-24.0996	-1026.43	241485	60884.2	-43362.4	59.3165	-235.267	0	-140.549	-35.9367	50.5337	-26.4341	653.375	326.136	59.3454	-12.4254	-57.1155	-22.9997	-1962.07	435194	654985	-13123.1	333.824	-221.804	0
6	0	119.343	1.23071	-934.407	193309	-60925.1	29387.9	634.798	-206.879	0	101.057	18.2866	-19.3479	18.1172	296.452	542.403	58.2096	37.3419	-176.277	-23.9378	-1025.26	241084	60772.3	-43239.4	59.2749	-235.144	0	-140.359	-35.9187	50.2666	-26.3288	652.4	325.741	59.4018	-12.2822	-56.9339	-22.7071	-1959.67	434394	653932	-12990	333.695	-221.667	0
6	1	119.291	1.0667	-933.375	192996	-60896	29345.9	634.757	-206.773	0	100.918	18.3729	-19.305	18.2383	296.09	541.66	58.3728	37.2519	-176.14	-23.8426	-1024.54	240836	60622.9	-43243.1	59.1709	-235.067	0	-140.377	-35.7635	50.1203	-26.2778	651.698	325.598	59.5265	-12.2822	-56.849	-22.7759	-1957.91	433832	653089	-13150.5	333.564	-221.579	0
6	2	118.962	1.30781	-932.561	192889	-60855.2	29244.3	634.744	-206.838	0	100.649	18.3129	-19.3134	18.0056	295.731	541.387	58.1743	37.2695	-176.097	-23.8266	-1023.17	240422	60438.5	-43283.3	59.07	-234.979	0	-140.489	-35.6082	50.0427	-26.2161	650.576	325.237	59.6359	-12.2822	-57.1355	-22.5188	-1955.73	433311	652376	-13123.5	333.572	-221.56	0
6	3	118.709	1.62838	-932.018	192555	-60859.7	29153.2	634.701	-206.6	0	100.414	18.2951	-19.3909	17.7625	295.172	541.007	58.3177	37.5219	-175.846	-23.5488	-1021.04	239994	60193.1	-43184.2	58.9528	-235.049	0	-140.263	-35.5829	49.7919	-26.2432	649.224	324.68	59.6889	-12.5532	-57.1365	-21.9204	-1953.06	432549	651746	-12891.1	333.706	-221.473	0
6	4	118.286	1.79242	-931.242	192039	-60785	29144	634.727	-206.218	0	100.223	18.0626	-19.4254	17.633	294.685	540.101	58.6992	37.7568	-175.327	-23.4478	-1019.31	239651	60043	-43048	58.9055	-235.111	0	-139.839	-35.4874	49.6203	-26.1725	648.178	324.194	59.6171	-12.6778	-57.041	-21.6554	-1950.55	431690	651127	-12649.3	333.817	-221.317	0
6	5	117.843	1.81051	-928.929	191739	-60681.9	29110.9	634.675	-206.409	0	99.9799	17.8629	-19.3825	17.572	293.928	539.122	58.3198	37.5592	-175.139	-23.2828	-1017.38	239307	59947.7	-43045.8	58.9236	-235.219	0	-139.884	-35.2545	49.3606	-26.0779	647.022	323.709	59.3455	-12.6965	-57.296	-21.4722	-1946.31	431045	649516	-12667.6	333.717	-221.468	0
6	6	117.737	1.78416	-926.934	191568	-60494.4	29029.7	634.737	-206.669	0	99.7537	17.9838	-19.3909	17.6067	293.494	538.233	57.7752	37.4319	-175.251	-22.7831	-1016.12	238914	59792.6	-42934	58.8439	-235.124	0	-139.969	-35.2814	48.8084	-26.0253	645.813	323.494	59.3112	-12.4971	-57.5134	-20.999	-1943.06	430483	648152	-12655.4	333.574	-221.549	0
6	7	117.694	1.64698	-925.956	191112	-60332.2	28953.4	634.843	-206.394	0	99.6406	18.0532	-19.2537	17.6067	292.955	537.417	57.72	37.8643	-175.112	-22.6212	-1014.98	238579	59715	-42875.5	58.8336	-235.058	0	-139.944	-35.168	48.5337	-25.9125	644.948	323.133	59.2737	-12.3725	-57.4182	-20.9742	-1940.94	429692	647552	-12769.2	333.628	-221.383	0
